"participant","trialNumber","cue","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s1005",3,"social",TRUE,FALSE,"rikwuk","female","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwuk","Male","test",64
"s1005",4,"social",FALSE,TRUE,"taswan","male","chair_large","tas","chair_dimin","taswuk","taswan","taswuk","Male","test",64
"s1005",5,"social",TRUE,TRUE,"wunwuk","female","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwuk","Male","test",64
"s1005",6,"social",TRUE,TRUE,"fiswuk","female_side","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswuk","Male","test",64
"s1005",7,"social",TRUE,FALSE,"pelwan","male","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwan","Male","test",64
"s1005",8,"social",TRUE,FALSE,"falwan","male_side","bear_large_male","fal","bear_dimin","falwuk","falwan","falwan","Male","test",64
"s1005",9,"social",TRUE,FALSE,"rulwuk","female_side","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwuk","Male","test",64
"s1005",10,"social",TRUE,TRUE,"tolwuk","female","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwuk","Male","test",64
"s1005",11,"social",TRUE,TRUE,"wunwan","male_side","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwan","Male","test",64
"s1005",12,"social",TRUE,TRUE,"rilwuk","female","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwuk","Male","test",64
"s1005",13,"social",TRUE,FALSE,"rulwuk","female","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwuk","Male","test",64
"s1005",14,"social",TRUE,FALSE,"rikwan","male","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwan","Male","test",64
"s1005",15,"social",TRUE,TRUE,"wunwuk","female_side","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwuk","Male","test",64
"s1005",16,"social",TRUE,FALSE,"fenwuk","female","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwuk","Male","test",64
"s1005",17,"social",TRUE,TRUE,"rilwuk","female_side","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwuk","Male","test",64
"s1005",18,"social",TRUE,FALSE,"fenwan","male_side","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwan","Male","test",64
"s1005",19,"social",TRUE,TRUE,"rilwan","male","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwan","Male","test",64
"s1005",20,"social",TRUE,TRUE,"toswan","male","chair_large","tos","chair_dimin","toswuk","toswan","toswan","Male","test",64
"s1005",21,"social",TRUE,TRUE,"taswuk","female","chair_large","tas","chair_dimin","taswuk","taswan","taswuk","Male","test",64
"s1005",22,"social",TRUE,FALSE,"pelwuk","female","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwuk","Male","test",64
"s1005",23,"social",TRUE,FALSE,"fenwuk","female_side","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwuk","Male","test",64
"s1005",24,"social",TRUE,FALSE,"rulwan","male","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwan","Male","test",64
"s1005",25,"social",TRUE,FALSE,"rikwan","male_side","candleholder_large","rik","candleholder_dimin","rikwuk","rikwan","rikwan","Male","test",64
"s1005",26,"social",TRUE,FALSE,"fenwan","male","gate_large","fen","gate_dimin","fenwuk","fenwan","fenwan","Male","test",64
"s1005",27,"social",TRUE,TRUE,"taswan","male_side","chair_large","tas","chair_dimin","taswuk","taswan","taswan","Male","test",64
"s1005",28,"social",TRUE,TRUE,"wunwan","male","bokchoy_large","wun","bokchoy_dimin","wunwuk","wunwan","wunwan","Male","test",64
"s1005",29,"social",TRUE,TRUE,"fiswan","male","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswan","Male","test",64
"s1005",30,"social",TRUE,FALSE,"pelwan","male_side","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwan","Male","test",64
"s1005",31,"social",FALSE,TRUE,"tolwuk","female_side","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwan","Male","test",64
"s1005",32,"social",TRUE,TRUE,"toswan","male_side","chair_large","tos","chair_dimin","toswuk","toswan","toswan","Male","test",64
"s1005",33,"social",TRUE,FALSE,"fekwuk","female","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwuk","Male","test",64
"s1005",34,"social",TRUE,TRUE,"taswuk","female_side","chair_large","tas","chair_dimin","taswuk","taswan","taswuk","Male","test",64
"s1005",35,"social",TRUE,FALSE,"fekwuk","female_side","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwuk","Male","test",64
"s1005",36,"social",TRUE,TRUE,"tolwan","male_side","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwan","Male","test",64
"s1005",37,"social",TRUE,FALSE,"falwuk","female","bear_large_male","fal","bear_dimin","falwuk","falwan","falwuk","Male","test",64
"s1005",38,"social",TRUE,TRUE,"toswuk","female_side","chair_large","tos","chair_dimin","toswuk","toswan","toswuk","Male","test",64
"s1005",39,"social",TRUE,TRUE,"fiswuk","female","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswuk","Male","test",64
"s1005",40,"social",TRUE,FALSE,"pelwuk","female_side","mushroom_large","pel","mushroom_dimin","pelwuk","pelwan","pelwuk","Male","test",64
"s1005",41,"social",TRUE,TRUE,"rilwan","male_side","fox_large_male","ril","fox_dimin","rilwuk","rilwan","rilwan","Male","test",64
"s1005",42,"social",TRUE,FALSE,"fekwan","male_side","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwan","Male","test",64
"s1005",43,"social",TRUE,TRUE,"tolwan","male","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolwan","tolwan","Male","test",64
"s1005",44,"social",TRUE,FALSE,"falwan","male","bear_large_male","fal","bear_dimin","falwuk","falwan","falwan","Male","test",64
"s1005",45,"social",TRUE,TRUE,"fiswan","male_side","bear_large_male","fis","bear_dimin","fiswuk","fiswan","fiswan","Male","test",64
"s1005",46,"social",TRUE,TRUE,"toswuk","female","chair_large","tos","chair_dimin","toswuk","toswan","toswuk","Male","test",64
"s1005",47,"social",TRUE,FALSE,"fekwan","male","pitcher_large","fek","pitcher_dimin","fekwuk","fekwan","fekwan","Male","test",64
"s1005",48,"social",TRUE,FALSE,"rulwan","male_side","fox_large_male","rul","fox_dimin","rulwuk","rulwan","rulwan","Male","test",64
"s1006",1,"spatial",TRUE,FALSE,"tastol","male_side","bear_large_male","tas","bear_dimin","tasfen","tastol","tastol","Female","test",51
"s1006",2,"spatial",FALSE,TRUE,"pelfen","female","bear_large_male","pel","bear_dimin","pelfen","peltol","peltol","Female","test",51
"s1006",3,"spatial",TRUE,FALSE,"tasfen","female","bear_large_male","tas","bear_dimin","tasfen","tastol","tasfen","Female","test",51
"s1006",4,"spatial",FALSE,FALSE,"fisfen","male","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fistol","Female","test",51
"s1006",5,"spatial",TRUE,TRUE,"riktol","male_side","chair_large","rik","chair_dimin","rikfen","riktol","riktol","Female","test",51
"s1006",6,"spatial",FALSE,TRUE,"wunfen","male","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female","test",51
"s1006",7,"spatial",FALSE,TRUE,"falfen","male","chair_large","fal","chair_dimin","falfen","faltol","faltol","Female","test",51
"s1006",8,"spatial",FALSE,FALSE,"rulfen","female","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female","test",51
"s1006",9,"spatial",TRUE,TRUE,"falfen","female","chair_large","fal","chair_dimin","falfen","faltol","falfen","Female","test",51
"s1006",10,"spatial",FALSE,TRUE,"fekfen","male","fox_large_male","fek","fox_dimin","fekfen","fektol","fektol","Female","test",51
"s1006",11,"spatial",FALSE,TRUE,"rikfen","female","chair_large","rik","chair_dimin","rikfen","riktol","riktol","Female","test",51
"s1006",12,"spatial",FALSE,FALSE,"tostol","male_side","fox_large_male","tos","fox_dimin","tosfen","tostol","tosfen","Female","test",51
"s1006",13,"spatial",TRUE,TRUE,"pelfen","male","bear_large_male","pel","bear_dimin","pelfen","peltol","pelfen","Female","test",51
"s1006",14,"spatial",TRUE,TRUE,"wuntol","female_side","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female","test",51
"s1006",15,"spatial",FALSE,TRUE,"wukfen","male","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female","test",51
"s1006",16,"spatial",TRUE,FALSE,"rultol","female_side","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female","test",51
"s1006",17,"spatial",TRUE,FALSE,"tostol","female_side","fox_large_male","tos","fox_dimin","tosfen","tostol","tostol","Female","test",51
"s1006",18,"spatial",TRUE,FALSE,"riltol","female_side","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female","test",51
"s1006",19,"spatial",TRUE,FALSE,"tasfen","male","bear_large_male","tas","bear_dimin","tasfen","tastol","tasfen","Female","test",51
"s1006",20,"spatial",TRUE,FALSE,"fistol","male_side","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fistol","Female","test",51
"s1006",21,"spatial",TRUE,FALSE,"fisfen","female","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fisfen","Female","test",51
"s1006",22,"spatial",FALSE,FALSE,"wanfen","male","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female","test",51
"s1006",23,"spatial",FALSE,FALSE,"rulfen","male","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female","test",51
"s1006",24,"spatial",FALSE,TRUE,"peltol","female_side","bear_large_male","pel","bear_dimin","pelfen","peltol","pelfen","Female","test",51
"s1006",25,"spatial",FALSE,FALSE,"wanfen","female","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female","test",51
"s1006",26,"spatial",FALSE,TRUE,"wunfen","female","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female","test",51
"s1006",27,"spatial",FALSE,FALSE,"tosfen","male","fox_large_male","tos","fox_dimin","tosfen","tostol","tostol","Female","test",51
"s1006",28,"spatial",TRUE,TRUE,"fekfen","female","fox_large_male","fek","fox_dimin","fekfen","fektol","fekfen","Female","test",51
"s1006",29,"spatial",FALSE,FALSE,"rilfen","female","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female","test",51
"s1006",30,"spatial",TRUE,TRUE,"fektol","female_side","fox_large_male","fek","fox_dimin","fekfen","fektol","fektol","Female","test",51
"s1006",31,"spatial",TRUE,FALSE,"tastol","female_side","bear_large_male","tas","bear_dimin","tasfen","tastol","tastol","Female","test",51
"s1006",32,"spatial",TRUE,TRUE,"fektol","male_side","fox_large_male","fek","fox_dimin","fekfen","fektol","fektol","Female","test",51
"s1006",33,"spatial",FALSE,FALSE,"tosfen","female","fox_large_male","tos","fox_dimin","tosfen","tostol","tostol","Female","test",51
"s1006",34,"spatial",TRUE,FALSE,"rultol","male_side","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female","test",51
"s1006",35,"spatial",TRUE,TRUE,"wuntol","male_side","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female","test",51
"s1006",36,"spatial",TRUE,TRUE,"peltol","male_side","bear_large_male","pel","bear_dimin","pelfen","peltol","peltol","Female","test",51
"s1006",37,"spatial",FALSE,FALSE,"fistol","female_side","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fisfen","Female","test",51
"s1006",38,"spatial",TRUE,TRUE,"wuktol","male_side","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female","test",51
"s1006",39,"spatial",TRUE,TRUE,"wuktol","female_side","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female","test",51
"s1006",40,"spatial",TRUE,TRUE,"faltol","female_side","chair_large","fal","chair_dimin","falfen","faltol","faltol","Female","test",51
"s1006",41,"spatial",TRUE,FALSE,"wantol","female_side","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female","test",51
"s1006",42,"spatial",TRUE,FALSE,"wantol","male_side","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female","test",51
"s1006",43,"spatial",TRUE,FALSE,"riltol","male_side","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female","test",51
"s1006",44,"spatial",FALSE,TRUE,"rikfen","male","chair_large","rik","chair_dimin","rikfen","riktol","riktol","Female","test",51
"s1006",45,"spatial",TRUE,TRUE,"faltol","male_side","chair_large","fal","chair_dimin","falfen","faltol","faltol","Female","test",51
"s1006",46,"spatial",FALSE,FALSE,"rilfen","male","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female","test",51
"s1006",47,"spatial",FALSE,TRUE,"wukfen","female","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female","test",51
"s1006",48,"spatial",FALSE,TRUE,"riktol","female_side","chair_large","rik","chair_dimin","rikfen","riktol","rikfen","Female","test",51
"s1008",1,"spatial",TRUE,FALSE,"wanfek","male_side","chair_large","wan","chair_dimin","wanrik","wanfek","wanfek","Male","test",27
"s1008",2,"spatial",FALSE,TRUE,"tasfek","female_side","chair_large","tas","chair_dimin","tasrik","tasfek","tasrik","Male","test",27
"s1008",3,"spatial",FALSE,TRUE,"wukfek","female_side","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukrik","Male","test",27
"s1008",4,"spatial",FALSE,FALSE,"tosrik","male","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosfek","Male","test",27
"s1008",5,"spatial",TRUE,FALSE,"wunfek","female_side","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunfek","Male","test",27
"s1008",6,"spatial",TRUE,TRUE,"rulfek","male_side","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulfek","Male","test",27
"s1008",7,"spatial",FALSE,TRUE,"tasrik","male","chair_large","tas","chair_dimin","tasrik","tasfek","tasfek","Male","test",27
"s1008",8,"spatial",FALSE,FALSE,"fisfek","female_side","mushroom_large","fis","mushroom_dimin","fisrik","fisfek","fisrik","Male","test",27
"s1008",9,"spatial",FALSE,TRUE,"rilfek","male_side","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male","test",27
"s1008",10,"spatial",FALSE,TRUE,"falrik","male","bear_large_male","fal","bear_dimin","falrik","falfek","falfek","Male","test",27
"s1008",11,"spatial",FALSE,TRUE,"falfek","male_side","bear_large_male","fal","bear_dimin","falrik","falfek","falrik","Male","test",27
"s1008",12,"spatial",FALSE,FALSE,"wunrik","female","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunfek","Male","test",27
"s1008",13,"spatial",FALSE,FALSE,"tosfek","male_side","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosrik","Male","test",27
"s1008",14,"spatial",FALSE,FALSE,"wanfek","female_side","chair_large","wan","chair_dimin","wanrik","wanfek","wanrik","Male","test",27
"s1008",15,"spatial",TRUE,TRUE,"rilrik","male","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male","test",27
"s1008",16,"spatial",TRUE,FALSE,"fenfek","female_side","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenfek","Male","test",27
"s1008",17,"spatial",FALSE,TRUE,"tasfek","male_side","chair_large","tas","chair_dimin","tasrik","tasfek","tasrik","Male","test",27
"s1008",18,"spatial",TRUE,FALSE,"pelrik","male","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelrik","Male","test",27
"s1008",19,"spatial",FALSE,FALSE,"fisrik","male","mushroom_large","fis","mushroom_dimin","fisrik","fisfek","fisfek","Male","test",27
"s1008",20,"spatial",TRUE,FALSE,"tosfek","female_side","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosfek","Male","test",27
"s1008",21,"spatial",TRUE,TRUE,"falrik","female","bear_large_male","fal","bear_dimin","falrik","falfek","falrik","Male","test",27
"s1008",22,"spatial",FALSE,FALSE,"wanrik","male","chair_large","wan","chair_dimin","wanrik","wanfek","wanfek","Male","test",27
"s1008",23,"spatial",FALSE,TRUE,"rilfek","female_side","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male","test",27
"s1008",24,"spatial",FALSE,FALSE,"tosrik","female","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosfek","Male","test",27
"s1008",25,"spatial",FALSE,TRUE,"tolfek","male_side","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolrik","Male","test",27
"s1008",26,"spatial",FALSE,TRUE,"rulrik","female","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulfek","Male","test",27
"s1008",27,"spatial",FALSE,FALSE,"fisrik","female","mushroom_large","fis","mushroom_dimin","fisrik","fisfek","fisfek","Male","test",27
"s1008",28,"spatial",FALSE,TRUE,"tolrik","female","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolfek","Male","test",27
"s1008",29,"spatial",FALSE,TRUE,"rulrik","male","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulfek","Male","test",27
"s1008",30,"spatial",FALSE,FALSE,"fenrik","female","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenfek","Male","test",27
"s1008",31,"spatial",FALSE,FALSE,"pelrik","female","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelfek","Male","test",27
"s1008",32,"spatial",FALSE,FALSE,"fenfek","male_side","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenrik","Male","test",27
"s1008",33,"spatial",FALSE,TRUE,"rulfek","female_side","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulrik","Male","test",27
"s1008",34,"spatial",TRUE,TRUE,"wukrik","male","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukrik","Male","test",27
"s1008",35,"spatial",TRUE,FALSE,"wunrik","male","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunrik","Male","test",27
"s1008",36,"spatial",FALSE,TRUE,"tolfek","female_side","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolrik","Male","test",27
"s1008",37,"spatial",FALSE,TRUE,"wukfek","male_side","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukrik","Male","test",27
"s1008",38,"spatial",TRUE,FALSE,"pelfek","female_side","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelfek","Male","test",27
"s1008",39,"spatial",FALSE,FALSE,"wanrik","female","chair_large","wan","chair_dimin","wanrik","wanfek","wanfek","Male","test",27
"s1008",40,"spatial",FALSE,TRUE,"wukrik","female","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukfek","Male","test",27
"s1008",41,"spatial",TRUE,FALSE,"fenrik","male","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenrik","Male","test",27
"s1008",42,"spatial",FALSE,FALSE,"pelfek","male_side","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelrik","Male","test",27
"s1008",43,"spatial",TRUE,TRUE,"tolrik","male","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolrik","Male","test",27
"s1008",44,"spatial",FALSE,TRUE,"tasrik","female","chair_large","tas","chair_dimin","tasrik","tasfek","tasfek","Male","test",27
"s1008",45,"spatial",TRUE,FALSE,"wunfek","male_side","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunfek","Male","test",27
