"subject","trialNumber","condition","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s1003",41,"nonsocial",FALSE,TRUE,"taspel","female_side","fox_large_male","tas","fox_dimin","taswan","taspel","taswan","Female",26,"test"
"s1003",42,"nonsocial",TRUE,FALSE,"tolpel","male_side","bear_large_male","tol","bear_dimin","tolwan","tolpel","tolpel","Female",26,"test"
"s1003",43,"nonsocial",FALSE,FALSE,"wunpel","female_side","gate_large","wun","gate_dimin","wunwan","wunpel","wunwan","Female",26,"test"
"s1003",44,"nonsocial",FALSE,FALSE,"tolpel","female_side","bear_large_male","tol","bear_dimin","tolwan","tolpel","tolwan","Female",26,"test"
"s1003",45,"nonsocial",FALSE,TRUE,"rilwan","female","chair_large","ril","chair_dimin","rilwan","rilpel","rilpel","Female",26,"test"
"s1003",46,"nonsocial",TRUE,TRUE,"fekpel","female_side","pitcher_large","fek","pitcher_dimin","fekwan","fekpel","fekpel","Female",26,"test"
"s1003",47,"nonsocial",TRUE,FALSE,"rulpel","male_side","fox_large_male","rul","fox_dimin","rulwan","rulpel","rulpel","Female",26,"test"
"s1003",48,"nonsocial",TRUE,FALSE,"toswan","female","bokchoy_large","tos","bokchoy_dimin","toswan","tospel","toswan","Female",26,"test"
"s1004",1,"nonsocial",TRUE,TRUE,"rikwun","female","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikwun","Male",NA,"test"
"s1004",2,"nonsocial",FALSE,FALSE,"wanril","male_side","chair_large","wan","chair_dimin","wanwun","wanril","wanwun","Male",NA,"test"
"s1004",3,"nonsocial",FALSE,TRUE,"fisril","female_side","candleholder_large","fis","candleholder_dimin","fiswun","fisril","fiswun","Male",NA,"test"
"s1004",4,"nonsocial",TRUE,FALSE,"rulril","female_side","mushroom_large","rul","mushroom_dimin","rulwun","rulril","rulril","Male",NA,"test"
"s1004",5,"nonsocial",TRUE,TRUE,"fiswun","male","candleholder_large","fis","candleholder_dimin","fiswun","fisril","fiswun","Male",NA,"test"
"s1004",6,"nonsocial",TRUE,FALSE,"fekwun","female","fox_large_male","fek","fox_dimin","fekwun","fekril","fekwun","Male",NA,"test"
"s1004",7,"nonsocial",TRUE,FALSE,"wanril","female_side","chair_large","wan","chair_dimin","wanwun","wanril","wanril","Male",NA,"test"
"s1004",8,"nonsocial",FALSE,TRUE,"tosril","female_side","bokchoy_large","tos","bokchoy_dimin","toswun","tosril","toswun","Male",NA,"test"
"s1004",9,"nonsocial",TRUE,TRUE,"fenwun","female","chair_large","fen","chair_dimin","fenwun","fenril","fenwun","Male",NA,"test"
"s1004",10,"nonsocial",FALSE,FALSE,"fekwun","male","fox_large_male","fek","fox_dimin","fekwun","fekril","fekril","Male",NA,"test"
"s1004",11,"nonsocial",FALSE,TRUE,"rikril","female_side","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikwun","Male",NA,"test"
"s1004",12,"nonsocial",FALSE,TRUE,"rikril","male_side","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikwun","Male",NA,"test"
"s1004",13,"nonsocial",FALSE,TRUE,"falwun","male","gate_large","fal","gate_dimin","falwun","falril","falril","Male",NA,"test"
"s1004",14,"nonsocial",TRUE,FALSE,"wukril","male_side","bear_large_male","wuk","bear_dimin","wukwun","wukril","wukril","Male",NA,"test"
"s1004",15,"nonsocial",TRUE,TRUE,"toswun","female","bokchoy_large","tos","bokchoy_dimin","toswun","tosril","toswun","Male",NA,"test"
"s1004",16,"nonsocial",TRUE,FALSE,"tolwun","male","bokchoy_large","tol","bokchoy_dimin","tolwun","tolril","tolwun","Male",NA,"test"
"s1004",17,"nonsocial",FALSE,FALSE,"wanwun","female","chair_large","wan","chair_dimin","wanwun","wanril","wanril","Male",NA,"test"
"s1004",18,"nonsocial",FALSE,TRUE,"falwun","female","gate_large","fal","gate_dimin","falwun","falril","falril","Male",NA,"test"
"s1004",19,"nonsocial",TRUE,TRUE,"pelwun","female","bear_large_male","pel","bear_dimin","pelwun","pelril","pelwun","Male",NA,"test"
"s1004",20,"nonsocial",FALSE,TRUE,"fenril","male_side","chair_large","fen","chair_dimin","fenwun","fenril","fenwun","Male",NA,"test"
"s1004",21,"nonsocial",TRUE,FALSE,"tolwun","female","bokchoy_large","tol","bokchoy_dimin","tolwun","tolril","tolwun","Male",NA,"test"
"s1004",22,"nonsocial",FALSE,FALSE,"fekril","male_side","fox_large_male","fek","fox_dimin","fekwun","fekril","fekwun","Male",NA,"test"
"s1004",23,"nonsocial",FALSE,FALSE,"wukwun","female","bear_large_male","wuk","bear_dimin","wukwun","wukril","wukril","Male",NA,"test"
"s1004",24,"nonsocial",TRUE,FALSE,"rulwun","male","mushroom_large","rul","mushroom_dimin","rulwun","rulril","rulwun","Male",NA,"test"
"s1004",25,"nonsocial",TRUE,TRUE,"falril","male_side","gate_large","fal","gate_dimin","falwun","falril","falril","Male",NA,"test"
"s1004",26,"nonsocial",FALSE,TRUE,"fisril","male_side","candleholder_large","fis","candleholder_dimin","fiswun","fisril","fiswun","Male",NA,"test"
"s1004",27,"nonsocial",TRUE,TRUE,"toswun","male","bokchoy_large","tos","bokchoy_dimin","toswun","tosril","toswun","Male",NA,"test"
"s1004",28,"nonsocial",FALSE,FALSE,"rulril","male_side","mushroom_large","rul","mushroom_dimin","rulwun","rulril","rulwun","Male",NA,"test"
"s1004",29,"nonsocial",FALSE,FALSE,"rulwun","female","mushroom_large","rul","mushroom_dimin","rulwun","rulril","rulril","Male",NA,"test"
"s1004",30,"nonsocial",TRUE,FALSE,"tolril","male_side","bokchoy_large","tol","bokchoy_dimin","tolwun","tolril","tolril","Male",NA,"test"
"s1004",31,"nonsocial",FALSE,TRUE,"fiswun","female","candleholder_large","fis","candleholder_dimin","fiswun","fisril","fisril","Male",NA,"test"
"s1004",32,"nonsocial",FALSE,FALSE,"tasril","male_side","fox_large_male","tas","fox_dimin","taswun","tasril","taswun","Male",NA,"test"
"s1004",33,"nonsocial",TRUE,FALSE,"tolril","female_side","bokchoy_large","tol","bokchoy_dimin","tolwun","tolril","tolril","Male",NA,"test"
"s1004",34,"nonsocial",TRUE,TRUE,"falril","female_side","gate_large","fal","gate_dimin","falwun","falril","falril","Male",NA,"test"
"s1004",35,"nonsocial",TRUE,TRUE,"fenril","female_side","chair_large","fen","chair_dimin","fenwun","fenril","fenril","Male",NA,"test"
"s1004",36,"nonsocial",FALSE,TRUE,"pelril","female_side","bear_large_male","pel","bear_dimin","pelwun","pelril","pelwun","Male",NA,"test"
"s1004",37,"nonsocial",TRUE,TRUE,"fenwun","male","chair_large","fen","chair_dimin","fenwun","fenril","fenwun","Male",NA,"test"
"s1004",38,"nonsocial",FALSE,FALSE,"tasril","female_side","fox_large_male","tas","fox_dimin","taswun","tasril","taswun","Male",NA,"test"
"s1004",39,"nonsocial",TRUE,FALSE,"fekril","female_side","fox_large_male","fek","fox_dimin","fekwun","fekril","fekril","Male",NA,"test"
"s1004",40,"nonsocial",TRUE,FALSE,"taswun","female","fox_large_male","tas","fox_dimin","taswun","tasril","taswun","Male",NA,"test"
"s1004",41,"nonsocial",FALSE,TRUE,"tosril","male_side","bokchoy_large","tos","bokchoy_dimin","toswun","tosril","toswun","Male",NA,"test"
"s1004",42,"nonsocial",FALSE,TRUE,"pelril","male_side","bear_large_male","pel","bear_dimin","pelwun","pelril","pelwun","Male",NA,"test"
"s1004",43,"nonsocial",TRUE,FALSE,"taswun","male","fox_large_male","tas","fox_dimin","taswun","tasril","taswun","Male",NA,"test"
"s1004",44,"nonsocial",FALSE,FALSE,"wanwun","male","chair_large","wan","chair_dimin","wanwun","wanril","wanril","Male",NA,"test"
"s1004",45,"nonsocial",TRUE,TRUE,"pelwun","male","bear_large_male","pel","bear_dimin","pelwun","pelril","pelwun","Male",NA,"test"
"s1004",46,"nonsocial",FALSE,TRUE,"rikwun","male","pitcher_large","rik","pitcher_dimin","rikwun","rikril","rikril","Male",NA,"test"
"s1004",47,"nonsocial",FALSE,FALSE,"wukwun","male","bear_large_male","wuk","bear_dimin","wukwun","wukril","wukril","Male",NA,"test"
"s1004",48,"nonsocial",FALSE,FALSE,"wukril","female_side","bear_large_male","wuk","bear_dimin","wukwun","wukril","wukwun","Male",NA,"test"
"s1006",1,"nonsocial",TRUE,FALSE,"tastol","male_side","bear_large_male","tas","bear_dimin","tasfen","tastol","tastol","Female",54,"test"
"s1006",2,"nonsocial",FALSE,TRUE,"pelfen","female","bear_large_male","pel","bear_dimin","pelfen","peltol","peltol","Female",54,"test"
"s1006",3,"nonsocial",TRUE,FALSE,"tasfen","female","bear_large_male","tas","bear_dimin","tasfen","tastol","tasfen","Female",54,"test"
"s1006",4,"nonsocial",FALSE,FALSE,"fisfen","male","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fistol","Female",54,"test"
"s1006",5,"nonsocial",TRUE,TRUE,"riktol","male_side","chair_large","rik","chair_dimin","rikfen","riktol","riktol","Female",54,"test"
"s1006",6,"nonsocial",FALSE,TRUE,"wunfen","male","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female",54,"test"
"s1006",7,"nonsocial",FALSE,TRUE,"falfen","male","chair_large","fal","chair_dimin","falfen","faltol","faltol","Female",54,"test"
"s1006",8,"nonsocial",FALSE,FALSE,"rulfen","female","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female",54,"test"
"s1006",9,"nonsocial",TRUE,TRUE,"falfen","female","chair_large","fal","chair_dimin","falfen","faltol","falfen","Female",54,"test"
"s1006",10,"nonsocial",FALSE,TRUE,"fekfen","male","fox_large_male","fek","fox_dimin","fekfen","fektol","fektol","Female",54,"test"
"s1006",11,"nonsocial",FALSE,TRUE,"rikfen","female","chair_large","rik","chair_dimin","rikfen","riktol","riktol","Female",54,"test"
"s1006",12,"nonsocial",FALSE,FALSE,"tostol","male_side","fox_large_male","tos","fox_dimin","tosfen","tostol","tosfen","Female",54,"test"
"s1006",13,"nonsocial",TRUE,TRUE,"pelfen","male","bear_large_male","pel","bear_dimin","pelfen","peltol","pelfen","Female",54,"test"
"s1006",14,"nonsocial",TRUE,TRUE,"wuntol","female_side","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female",54,"test"
"s1006",15,"nonsocial",FALSE,TRUE,"wukfen","male","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female",54,"test"
"s1006",16,"nonsocial",TRUE,FALSE,"rultol","female_side","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female",54,"test"
"s1006",17,"nonsocial",TRUE,FALSE,"tostol","female_side","fox_large_male","tos","fox_dimin","tosfen","tostol","tostol","Female",54,"test"
"s1006",18,"nonsocial",TRUE,FALSE,"riltol","female_side","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female",54,"test"
"s1006",19,"nonsocial",TRUE,FALSE,"tasfen","male","bear_large_male","tas","bear_dimin","tasfen","tastol","tasfen","Female",54,"test"
"s1006",20,"nonsocial",TRUE,FALSE,"fistol","male_side","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fistol","Female",54,"test"
"s1006",21,"nonsocial",TRUE,FALSE,"fisfen","female","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fisfen","Female",54,"test"
"s1006",22,"nonsocial",FALSE,FALSE,"wanfen","male","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female",54,"test"
"s1006",23,"nonsocial",FALSE,FALSE,"rulfen","male","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female",54,"test"
"s1006",24,"nonsocial",FALSE,TRUE,"peltol","female_side","bear_large_male","pel","bear_dimin","pelfen","peltol","pelfen","Female",54,"test"
"s1006",25,"nonsocial",FALSE,FALSE,"wanfen","female","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female",54,"test"
"s1006",26,"nonsocial",FALSE,TRUE,"wunfen","female","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female",54,"test"
"s1006",27,"nonsocial",FALSE,FALSE,"tosfen","male","fox_large_male","tos","fox_dimin","tosfen","tostol","tostol","Female",54,"test"
"s1006",28,"nonsocial",TRUE,TRUE,"fekfen","female","fox_large_male","fek","fox_dimin","fekfen","fektol","fekfen","Female",54,"test"
"s1006",29,"nonsocial",FALSE,FALSE,"rilfen","female","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female",54,"test"
"s1006",30,"nonsocial",TRUE,TRUE,"fektol","female_side","fox_large_male","fek","fox_dimin","fekfen","fektol","fektol","Female",54,"test"
"s1006",31,"nonsocial",TRUE,FALSE,"tastol","female_side","bear_large_male","tas","bear_dimin","tasfen","tastol","tastol","Female",54,"test"
"s1006",32,"nonsocial",TRUE,TRUE,"fektol","male_side","fox_large_male","fek","fox_dimin","fekfen","fektol","fektol","Female",54,"test"
"s1006",33,"nonsocial",FALSE,FALSE,"tosfen","female","fox_large_male","tos","fox_dimin","tosfen","tostol","tostol","Female",54,"test"
"s1006",34,"nonsocial",TRUE,FALSE,"rultol","male_side","pitcher_large","rul","pitcher_dimin","rulfen","rultol","rultol","Female",54,"test"
"s1006",35,"nonsocial",TRUE,TRUE,"wuntol","male_side","bokchoy_large","wun","bokchoy_dimin","wunfen","wuntol","wuntol","Female",54,"test"
"s1006",36,"nonsocial",TRUE,TRUE,"peltol","male_side","bear_large_male","pel","bear_dimin","pelfen","peltol","peltol","Female",54,"test"
"s1006",37,"nonsocial",FALSE,FALSE,"fistol","female_side","mushroom_large","fis","mushroom_dimin","fisfen","fistol","fisfen","Female",54,"test"
"s1006",38,"nonsocial",TRUE,TRUE,"wuktol","male_side","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female",54,"test"
"s1006",39,"nonsocial",TRUE,TRUE,"wuktol","female_side","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female",54,"test"
"s1006",40,"nonsocial",TRUE,TRUE,"faltol","female_side","chair_large","fal","chair_dimin","falfen","faltol","faltol","Female",54,"test"
"s1006",41,"nonsocial",TRUE,FALSE,"wantol","female_side","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female",54,"test"
"s1006",42,"nonsocial",TRUE,FALSE,"wantol","male_side","candleholder_large","wan","candleholder_dimin","wanfen","wantol","wantol","Female",54,"test"
"s1006",43,"nonsocial",TRUE,FALSE,"riltol","male_side","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female",54,"test"
"s1006",44,"nonsocial",FALSE,TRUE,"rikfen","male","chair_large","rik","chair_dimin","rikfen","riktol","riktol","Female",54,"test"
"s1006",45,"nonsocial",TRUE,TRUE,"faltol","male_side","chair_large","fal","chair_dimin","falfen","faltol","faltol","Female",54,"test"
"s1006",46,"nonsocial",FALSE,FALSE,"rilfen","male","gate_large","ril","gate_dimin","rilfen","riltol","riltol","Female",54,"test"
"s1006",47,"nonsocial",FALSE,TRUE,"wukfen","female","bokchoy_large","wuk","bokchoy_dimin","wukfen","wuktol","wuktol","Female",54,"test"
"s1006",48,"nonsocial",FALSE,TRUE,"riktol","female_side","chair_large","rik","chair_dimin","rikfen","riktol","rikfen","Female",54,"test"
"s1008",1,"nonsocial",TRUE,FALSE,"wanfek","male_side","chair_large","wan","chair_dimin","wanrik","wanfek","wanfek","Male",26,"test"
"s1008",2,"nonsocial",FALSE,TRUE,"tasfek","female_side","chair_large","tas","chair_dimin","tasrik","tasfek","tasrik","Male",26,"test"
"s1008",3,"nonsocial",FALSE,TRUE,"wukfek","female_side","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukrik","Male",26,"test"
"s1008",4,"nonsocial",FALSE,FALSE,"tosrik","male","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosfek","Male",26,"test"
"s1008",5,"nonsocial",TRUE,FALSE,"wunfek","female_side","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunfek","Male",26,"test"
"s1008",6,"nonsocial",TRUE,TRUE,"rulfek","male_side","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulfek","Male",26,"test"
"s1008",7,"nonsocial",FALSE,TRUE,"tasrik","male","chair_large","tas","chair_dimin","tasrik","tasfek","tasfek","Male",26,"test"
"s1008",8,"nonsocial",FALSE,FALSE,"fisfek","female_side","mushroom_large","fis","mushroom_dimin","fisrik","fisfek","fisrik","Male",26,"test"
"s1008",9,"nonsocial",FALSE,TRUE,"rilfek","male_side","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male",26,"test"
"s1008",10,"nonsocial",FALSE,TRUE,"falrik","male","bear_large_male","fal","bear_dimin","falrik","falfek","falfek","Male",26,"test"
"s1008",11,"nonsocial",FALSE,TRUE,"falfek","male_side","bear_large_male","fal","bear_dimin","falrik","falfek","falrik","Male",26,"test"
"s1008",12,"nonsocial",FALSE,FALSE,"wunrik","female","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunfek","Male",26,"test"
"s1008",13,"nonsocial",FALSE,FALSE,"tosfek","male_side","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosrik","Male",26,"test"
"s1008",14,"nonsocial",FALSE,FALSE,"wanfek","female_side","chair_large","wan","chair_dimin","wanrik","wanfek","wanrik","Male",26,"test"
"s1008",15,"nonsocial",TRUE,TRUE,"rilrik","male","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male",26,"test"
"s1008",16,"nonsocial",TRUE,FALSE,"fenfek","female_side","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenfek","Male",26,"test"
"s1008",17,"nonsocial",FALSE,TRUE,"tasfek","male_side","chair_large","tas","chair_dimin","tasrik","tasfek","tasrik","Male",26,"test"
"s1008",18,"nonsocial",TRUE,FALSE,"pelrik","male","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelrik","Male",26,"test"
"s1008",19,"nonsocial",FALSE,FALSE,"fisrik","male","mushroom_large","fis","mushroom_dimin","fisrik","fisfek","fisfek","Male",26,"test"
"s1008",20,"nonsocial",TRUE,FALSE,"tosfek","female_side","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosfek","Male",26,"test"
"s1008",21,"nonsocial",TRUE,TRUE,"falrik","female","bear_large_male","fal","bear_dimin","falrik","falfek","falrik","Male",26,"test"
"s1008",22,"nonsocial",FALSE,FALSE,"wanrik","male","chair_large","wan","chair_dimin","wanrik","wanfek","wanfek","Male",26,"test"
"s1008",23,"nonsocial",FALSE,TRUE,"rilfek","female_side","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male",26,"test"
"s1008",24,"nonsocial",FALSE,FALSE,"tosrik","female","bokchoy_large","tos","bokchoy_dimin","tosrik","tosfek","tosfek","Male",26,"test"
"s1008",25,"nonsocial",FALSE,TRUE,"tolfek","male_side","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolrik","Male",26,"test"
"s1008",26,"nonsocial",FALSE,TRUE,"rulrik","female","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulfek","Male",26,"test"
"s1008",27,"nonsocial",FALSE,FALSE,"fisrik","female","mushroom_large","fis","mushroom_dimin","fisrik","fisfek","fisfek","Male",26,"test"
"s1008",28,"nonsocial",FALSE,TRUE,"tolrik","female","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolfek","Male",26,"test"
"s1008",29,"nonsocial",FALSE,TRUE,"rulrik","male","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulfek","Male",26,"test"
"s1008",30,"nonsocial",FALSE,FALSE,"fenrik","female","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenfek","Male",26,"test"
"s1008",31,"nonsocial",FALSE,FALSE,"pelrik","female","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelfek","Male",26,"test"
"s1008",32,"nonsocial",FALSE,FALSE,"fenfek","male_side","pitcher_large","fen","pitcher_dimin","fenrik","fenfek","fenrik","Male",26,"test"
"s1008",33,"nonsocial",FALSE,TRUE,"rulfek","female_side","bear_large_male","rul","bear_dimin","rulrik","rulfek","rulrik","Male",26,"test"
"s1008",34,"nonsocial",TRUE,TRUE,"wukrik","male","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukrik","Male",26,"test"
"s1008",35,"nonsocial",TRUE,FALSE,"wunrik","male","candleholder_large","wun","candleholder_dimin","wunrik","wunfek","wunrik","Male",26,"test"
"s1008",36,"nonsocial",FALSE,TRUE,"tolfek","female_side","fox_large_male","tol","fox_dimin","tolrik","tolfek","tolrik","Male",26,"test"
"s1008",37,"nonsocial",FALSE,TRUE,"wukfek","male_side","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukrik","Male",26,"test"
"s1008",38,"nonsocial",TRUE,FALSE,"pelfek","female_side","bokchoy_large","pel","bokchoy_dimin","pelrik","pelfek","pelfek","Male",26,"test"
"s1008",39,"nonsocial",FALSE,FALSE,"wanrik","female","chair_large","wan","chair_dimin","wanrik","wanfek","wanfek","Male",26,"test"
"s1008",40,"nonsocial",FALSE,TRUE,"wukrik","female","fox_large_male","wuk","fox_dimin","wukrik","wukfek","wukfek","Male",26,"test"
