"gender"	"yearOfBirth"	"phase"	"weak.past"	"strong.past"	"category"	"sensibility"	"partnerRegRate"	"partnerRegCondition"	"item.reg.mean"	"response"	"regular"	"participant"	"age"
"Male"	1958	"pretest"	"splinked"	"splank"	"sang"	"sensible"	0.308	"decrease"	0.49	"splank"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"skeeped"	"skept"	"kept"	"sensible"	0.308	"decrease"	0.485	"skeeped"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"jined"	"jone"	"drove"	"sensible"	0.308	"decrease"	0.658	"jined"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"snurned"	"snurnt"	"burnt"	"sensible"	0.308	"decrease"	0.757	"snurned"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"quinked"	"quank"	"sang"	"sensible"	0.308	"decrease"	0.569	"quinked"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"geemed"	"gemt"	"kept"	"sensible"	0.308	"decrease"	0.693	"geemed"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"swited"	"swote"	"drove"	"sensible"	0.308	"decrease"	0.46	"swote"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"sprided"	"sprode"	"drove"	"sensible"	0.308	"decrease"	0.347	"sprode"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"thurned"	"thurnt"	"burnt"	"sensible"	0.308	"decrease"	0.693	"thurned"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"shrided"	"shrode"	"drove"	"sensible"	0.308	"decrease"	0.376	"shrode"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"zelled"	"zelt"	"burnt"	"sensible"	0.308	"decrease"	0.639	"zelled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"trurned"	"trurnt"	"burnt"	"sensible"	0.308	"decrease"	0.718	"trurned"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"minged"	"mang"	"sang"	"sensible"	0.308	"decrease"	0.639	"minged"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"snited"	"snote"	"drove"	"sensible"	0.308	"decrease"	0.53	"snote"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"sneeped"	"snept"	"kept"	"sensible"	0.308	"decrease"	0.431	"snept"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"lelled"	"lelt"	"burnt"	"sensible"	0.308	"decrease"	0.668	"lelled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"skrurned"	"skrurnt"	"burnt"	"sensible"	0.308	"decrease"	0.668	"skrurned"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"dweeped"	"dwept"	"kept"	"sensible"	0.308	"decrease"	0.426	"dweeped"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"plined"	"plone"	"drove"	"sensible"	0.308	"decrease"	0.713	"plined"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"yided"	"yode"	"drove"	"sensible"	0.308	"decrease"	0.401	"yode"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"twimmed"	"twam"	"sang"	"sensible"	0.308	"decrease"	0.54	"twam"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"skrinked"	"skrank"	"sang"	"sensible"	0.308	"decrease"	0.45	"skrank"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"sninged"	"snang"	"sang"	"sensible"	0.308	"decrease"	0.455	"sninged"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"quinged"	"quang"	"sang"	"sensible"	0.308	"decrease"	0.53	"quang"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"feemed"	"femt"	"kept"	"sensible"	0.308	"decrease"	0.673	"feemed"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"strinked"	"strank"	"sang"	"sensible"	0.308	"decrease"	0.416	"strank"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"twelled"	"twelt"	"burnt"	"sensible"	0.308	"decrease"	0.559	"twelled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"drelled"	"drelt"	"burnt"	"sensible"	0.308	"decrease"	0.653	"drelled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"spreemed"	"spremt"	"kept"	"sensible"	0.308	"decrease"	0.639	"spreemed"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"stelled"	"stelt"	"burnt"	"sensible"	0.308	"decrease"	0.644	"stelled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"streened"	"strent"	"kept"	"sensible"	0.308	"decrease"	0.718	"streened"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"skurned"	"skurnt"	"burnt"	"sensible"	0.308	"decrease"	0.733	"skurned"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"zeeped"	"zept"	"kept"	"sensible"	0.308	"decrease"	0.441	"zept"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"trined"	"trone"	"drove"	"sensible"	0.308	"decrease"	0.614	"trined"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"preemed"	"premt"	"kept"	"sensible"	0.308	"decrease"	0.678	"preemed"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"thringed"	"thrang"	"sang"	"sensible"	0.308	"decrease"	0.411	"thrang"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"gimmed"	"gam"	"sang"	"sensible"	0.308	"decrease"	0.728	"gimmed"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"schmeemed"	"schmemt"	"kept"	"sensible"	0.308	"decrease"	0.649	"schmeemed"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"slilled"	"slilt"	"burnt"	"sensible"	0.308	"decrease"	0.693	"slilled"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"cheened"	"chent"	"kept"	"sensible"	0.308	"decrease"	0.743	"chent"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"squined"	"squone"	"drove"	"sensible"	0.308	"decrease"	0.678	"squone"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"dreeped"	"drept"	"kept"	"sensible"	0.308	"decrease"	0.441	"dreeped"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"blided"	"blode"	"drove"	"sensible"	0.308	"decrease"	0.515	"blode"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"sleeled"	"slelt"	"kept"	"sensible"	0.308	"decrease"	0.55	"sleeled"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"strilled"	"strilt"	"burnt"	"sensible"	0.308	"decrease"	0.772	"strilled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"surned"	"surnt"	"burnt"	"sensible"	0.308	"decrease"	0.698	"surned"	TRUE	"s6097"	56
"Male"	1958	"pretest"	"streeled"	"strelt"	"kept"	"sensible"	0.308	"decrease"	0.51	"strelt"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.308	"decrease"	0.713	"hurned"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"dwilled"	"dwilt"	"burnt"	"sensible"	0.308	"decrease"	0.673	"dwilled"	TRUE	"s6097"	56
"Male"	1958	"posttest"	"fided"	"fode"	"drove"	"sensible"	0.308	"decrease"	0.485	"fode"	FALSE	"s6097"	56
"Male"	1958	"pretest"	"schmited"	"schmote"	"drove"	"sensible"	0.308	"decrease"	0.45	"schmote"	FALSE	"s6097"	56
"Male"	1958	"posttest"	"schmimmed"	"schmam"	"sang"	"sensible"	0.308	"decrease"	0.634	"schmimmed"	TRUE	"s6097"	56
"Female"	1970	"pretest"	"skeeped"	"skept"	"kept"	"sensible"	0.365	"decrease"	0.485	"skept"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"greemed"	"gremt"	"kept"	"sensible"	0.365	"decrease"	0.629	"gremt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"skrinked"	"skrank"	"sang"	"sensible"	0.365	"decrease"	0.45	"skrank"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"dwinged"	"dwang"	"sang"	"sensible"	0.365	"decrease"	0.485	"dwinged"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"fided"	"fode"	"drove"	"sensible"	0.365	"decrease"	0.485	"fided"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"sminked"	"smank"	"sang"	"sensible"	0.365	"decrease"	0.579	"sminked"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"prilled"	"prilt"	"burnt"	"sensible"	0.365	"decrease"	0.713	"prilled"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"dwided"	"dwode"	"drove"	"sensible"	0.365	"decrease"	0.416	"dwode"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"strinked"	"strank"	"sang"	"sensible"	0.365	"decrease"	0.416	"strank"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"cheemed"	"chemt"	"kept"	"sensible"	0.365	"decrease"	0.733	"chemt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"shreened"	"shrent"	"kept"	"sensible"	0.365	"decrease"	0.693	"shreened"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"surned"	"surnt"	"burnt"	"sensible"	0.365	"decrease"	0.698	"surned"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"dreeped"	"drept"	"kept"	"sensible"	0.365	"decrease"	0.441	"drept"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"dwilled"	"dwilt"	"burnt"	"sensible"	0.365	"decrease"	0.673	"dwilled"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"klided"	"klode"	"drove"	"sensible"	0.365	"decrease"	0.495	"klode"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"grinked"	"grank"	"sang"	"sensible"	0.365	"decrease"	0.47	"grank"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"thided"	"thode"	"drove"	"sensible"	0.365	"decrease"	0.436	"thode"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"skelled"	"skelt"	"burnt"	"sensible"	0.365	"decrease"	0.584	"skelt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"skrined"	"skrone"	"drove"	"sensible"	0.365	"decrease"	0.599	"skrined"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"preemed"	"premt"	"kept"	"sensible"	0.365	"decrease"	0.678	"premt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"sleeled"	"slelt"	"kept"	"sensible"	0.365	"decrease"	0.55	"slelt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"quinged"	"quang"	"sang"	"sensible"	0.365	"decrease"	0.53	"quinged"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"skurned"	"skurnt"	"burnt"	"sensible"	0.365	"decrease"	0.733	"skurnt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"twinked"	"twank"	"sang"	"sensible"	0.365	"decrease"	0.594	"twinked"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"fimmed"	"fam"	"sang"	"sensible"	0.365	"decrease"	0.772	"fimmed"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"dweeped"	"dwept"	"kept"	"sensible"	0.365	"decrease"	0.426	"dweeped"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"drelled"	"drelt"	"burnt"	"sensible"	0.365	"decrease"	0.653	"drelled"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"squined"	"squone"	"drove"	"sensible"	0.365	"decrease"	0.678	"squined"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"sprided"	"sprode"	"drove"	"sensible"	0.365	"decrease"	0.347	"sprode"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"zelled"	"zelt"	"burnt"	"sensible"	0.365	"decrease"	0.639	"zelled"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"gimmed"	"gam"	"sang"	"sensible"	0.365	"decrease"	0.728	"gimmed"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"kleeled"	"klelt"	"kept"	"sensible"	0.365	"decrease"	0.554	"klelt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"neened"	"nent"	"kept"	"sensible"	0.365	"decrease"	0.663	"neened"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"beeved"	"bove"	"drove"	"sensible"	0.365	"decrease"	0.574	"beeved"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"skrurned"	"skrurnt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"skrurnt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"streened"	"strent"	"kept"	"sensible"	0.365	"decrease"	0.718	"streened"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"splinged"	"splang"	"sang"	"sensible"	0.365	"decrease"	0.401	"splinged"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"snurned"	"snurnt"	"burnt"	"sensible"	0.365	"decrease"	0.757	"snurned"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"fleeled"	"flelt"	"kept"	"sensible"	0.365	"decrease"	0.525	"flelt"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"snited"	"snote"	"drove"	"sensible"	0.365	"decrease"	0.53	"snited"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"vinked"	"vank"	"sang"	"sensible"	0.365	"decrease"	0.624	"vinked"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"snined"	"snone"	"drove"	"sensible"	0.365	"decrease"	0.644	"snined"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"swited"	"swote"	"drove"	"sensible"	0.365	"decrease"	0.46	"swote"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"slilled"	"slilt"	"burnt"	"sensible"	0.365	"decrease"	0.693	"slilled"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"glined"	"glone"	"drove"	"sensible"	0.365	"decrease"	0.619	"glined"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"sprurned"	"sprurnt"	"burnt"	"sensible"	0.365	"decrease"	0.688	"sprurned"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"trurned"	"trurnt"	"burnt"	"sensible"	0.365	"decrease"	0.718	"trurned"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"schmimmed"	"schmam"	"sang"	"sensible"	0.365	"decrease"	0.634	"schmimmed"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"murned"	"murnt"	"burnt"	"sensible"	0.365	"decrease"	0.723	"murned"	TRUE	"s6099"	44
"Female"	1970	"pretest"	"shrided"	"shrode"	"drove"	"sensible"	0.365	"decrease"	0.376	"shrode"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"vrinked"	"vrank"	"sang"	"sensible"	0.365	"decrease"	0.515	"vrank"	FALSE	"s6099"	44
"Female"	1970	"pretest"	"spreemed"	"spremt"	"kept"	"sensible"	0.365	"decrease"	0.639	"spreemed"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.365	"decrease"	0.713	"hurnt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"strined"	"strone"	"drove"	"sensible"	0.365	"decrease"	0.559	"strone"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"splived"	"splove"	"drove"	"sensible"	0.365	"decrease"	0.421	"splived"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"twelled"	"twelt"	"burnt"	"sensible"	0.365	"decrease"	0.559	"twelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"dreened"	"drent"	"kept"	"sensible"	0.365	"decrease"	0.634	"drent"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"schmeemed"	"schmemt"	"kept"	"sensible"	0.365	"decrease"	0.649	"schmemt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"jinked"	"jank"	"sang"	"sensible"	0.365	"decrease"	0.614	"jank"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"minged"	"mang"	"sang"	"sensible"	0.365	"decrease"	0.639	"mang"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"drurned"	"drurnt"	"burnt"	"sensible"	0.365	"decrease"	0.748	"drurned"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"quided"	"quode"	"drove"	"sensible"	0.365	"decrease"	0.47	"quode"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"splinked"	"splank"	"sang"	"sensible"	0.365	"decrease"	0.49	"splank"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"rurned"	"rurnt"	"burnt"	"sensible"	0.365	"decrease"	0.731	"rurnt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"sprelled"	"sprelt"	"burnt"	"sensible"	0.365	"decrease"	0.629	"sprelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"smilled"	"smilt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"smilled"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"strilled"	"strilt"	"burnt"	"sensible"	0.365	"decrease"	0.772	"strilled"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"zeemed"	"zemt"	"kept"	"sensible"	0.365	"decrease"	0.663	"zemt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"splurned"	"splurnt"	"burnt"	"sensible"	0.365	"decrease"	0.703	"splurnt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"thurned"	"thurnt"	"burnt"	"sensible"	0.365	"decrease"	0.693	"thurnt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"slived"	"slove"	"drove"	"sensible"	0.365	"decrease"	0.49	"slived"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"blided"	"blode"	"drove"	"sensible"	0.365	"decrease"	0.515	"blided"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"thrided"	"throde"	"drove"	"sensible"	0.365	"decrease"	0.376	"throde"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"geemed"	"gemt"	"kept"	"sensible"	0.365	"decrease"	0.693	"gemt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"jined"	"jone"	"drove"	"sensible"	0.365	"decrease"	0.658	"jone"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"sneeped"	"snept"	"kept"	"sensible"	0.365	"decrease"	0.431	"snept"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"trelled"	"trelt"	"burnt"	"sensible"	0.365	"decrease"	0.678	"trelled"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"twimmed"	"twam"	"sang"	"sensible"	0.365	"decrease"	0.54	"twam"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"stelled"	"stelt"	"burnt"	"sensible"	0.365	"decrease"	0.644	"stelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"sweeled"	"swelt"	"kept"	"sensible"	0.365	"decrease"	0.475	"swelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"zimmed"	"zam"	"sang"	"sensible"	0.365	"decrease"	0.733	"zam"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"gringed"	"grang"	"sang"	"sensible"	0.365	"decrease"	0.515	"grang"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"sneened"	"snent"	"kept"	"sensible"	0.365	"decrease"	0.698	"snent"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"geeved"	"gove"	"drove"	"sensible"	0.365	"decrease"	0.599	"geeved"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"cheeled"	"chelt"	"kept"	"sensible"	0.365	"decrease"	0.545	"chelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"streeled"	"strelt"	"kept"	"sensible"	0.365	"decrease"	0.51	"strelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"thringed"	"thrang"	"sang"	"sensible"	0.365	"decrease"	0.411	"thrang"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"vrited"	"vrote"	"drove"	"sensible"	0.365	"decrease"	0.366	"vrote"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"dwinked"	"dwank"	"sang"	"sensible"	0.365	"decrease"	0.431	"dwank"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"greeled"	"grelt"	"kept"	"sensible"	0.365	"decrease"	0.562	"grelt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"sninged"	"snang"	"sang"	"sensible"	0.365	"decrease"	0.455	"snang"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"frimmed"	"fram"	"sang"	"sensible"	0.365	"decrease"	0.708	"fram"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"lelled"	"lelt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"lelled"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"shringed"	"shrang"	"sang"	"sensible"	0.365	"decrease"	0.46	"shrang"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"zeeped"	"zept"	"kept"	"sensible"	0.365	"decrease"	0.441	"zept"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"glinged"	"glang"	"sang"	"sensible"	0.365	"decrease"	0.584	"glang"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"schmited"	"schmote"	"drove"	"sensible"	0.365	"decrease"	0.45	"schmote"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"plined"	"plone"	"drove"	"sensible"	0.365	"decrease"	0.713	"plined"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"feemed"	"femt"	"kept"	"sensible"	0.365	"decrease"	0.673	"femt"	FALSE	"s6099"	44
"Female"	1970	"posttest"	"yided"	"yode"	"drove"	"sensible"	0.365	"decrease"	0.401	"yided"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"yilled"	"yilt"	"burnt"	"sensible"	0.365	"decrease"	0.718	"yilled"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"trined"	"trone"	"drove"	"sensible"	0.365	"decrease"	0.614	"trined"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"cheened"	"chent"	"kept"	"sensible"	0.365	"decrease"	0.743	"cheened"	TRUE	"s6099"	44
"Female"	1970	"posttest"	"quinked"	"quank"	"sang"	"sensible"	0.365	"decrease"	0.569	"quank"	FALSE	"s6099"	44
"Male"	1983	"pretest"	"shrided"	"shrode"	"drove"	"sensible"	0.558	"no.change"	0.376	"shrode"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"snited"	"snote"	"drove"	"sensible"	0.558	"no.change"	0.53	"snote"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"sminked"	"smank"	"sang"	"sensible"	0.558	"no.change"	0.579	"sminked"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"greemed"	"gremt"	"kept"	"sensible"	0.558	"no.change"	0.629	"gremt"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"cheemed"	"chemt"	"kept"	"sensible"	0.558	"no.change"	0.733	"cheemed"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"gimmed"	"gam"	"sang"	"sensible"	0.558	"no.change"	0.728	"gimmed"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"grinked"	"grank"	"sang"	"sensible"	0.558	"no.change"	0.47	"grank"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"streened"	"strent"	"kept"	"sensible"	0.558	"no.change"	0.718	"streened"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"strined"	"strone"	"drove"	"sensible"	0.558	"no.change"	0.559	"strone"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"skeeped"	"skept"	"kept"	"sensible"	0.558	"no.change"	0.485	"skept"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"klided"	"klode"	"drove"	"sensible"	0.558	"no.change"	0.495	"klided"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"trurned"	"trurnt"	"burnt"	"sensible"	0.558	"no.change"	0.718	"trurned"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"fided"	"fode"	"drove"	"sensible"	0.558	"no.change"	0.485	"fode"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"snined"	"snone"	"drove"	"sensible"	0.558	"no.change"	0.644	"snined"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"splinged"	"splang"	"sang"	"sensible"	0.558	"no.change"	0.401	"splang"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"strinked"	"strank"	"sang"	"sensible"	0.558	"no.change"	0.416	"strank"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"shreened"	"shrent"	"kept"	"sensible"	0.558	"no.change"	0.693	"shreened"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"trined"	"trone"	"drove"	"sensible"	0.558	"no.change"	0.614	"trone"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"shringed"	"shrang"	"sang"	"sensible"	0.558	"no.change"	0.46	"shrang"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"geeved"	"gove"	"drove"	"sensible"	0.558	"no.change"	0.599	"gove"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"preemed"	"premt"	"kept"	"sensible"	0.558	"no.change"	0.678	"preemed"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"slived"	"slove"	"drove"	"sensible"	0.558	"no.change"	0.49	"slove"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"zelled"	"zelt"	"burnt"	"sensible"	0.558	"no.change"	0.639	"zelt"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"quinked"	"quank"	"sang"	"sensible"	0.558	"no.change"	0.569	"quank"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"squined"	"squone"	"drove"	"sensible"	0.558	"no.change"	0.678	"squined"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"quinged"	"quang"	"sang"	"sensible"	0.558	"no.change"	0.53	"quinged"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.558	"no.change"	0.713	"hurned"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"skrined"	"skrone"	"drove"	"sensible"	0.558	"no.change"	0.599	"skrined"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"zeemed"	"zemt"	"kept"	"sensible"	0.558	"no.change"	0.663	"zemt"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"dwinked"	"dwank"	"sang"	"sensible"	0.558	"no.change"	0.431	"dwank"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"drurned"	"drurnt"	"burnt"	"sensible"	0.558	"no.change"	0.748	"drurned"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"swited"	"swote"	"drove"	"sensible"	0.558	"no.change"	0.46	"swote"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"neened"	"nent"	"kept"	"sensible"	0.558	"no.change"	0.663	"neened"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"dwilled"	"dwilt"	"burnt"	"sensible"	0.558	"no.change"	0.673	"dwilled"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"plined"	"plone"	"drove"	"sensible"	0.558	"no.change"	0.713	"plined"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"trelled"	"trelt"	"burnt"	"sensible"	0.558	"no.change"	0.678	"trelt"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"dreeped"	"drept"	"kept"	"sensible"	0.558	"no.change"	0.441	"dreeped"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"sprurned"	"sprurnt"	"burnt"	"sensible"	0.558	"no.change"	0.688	"sprurned"	TRUE	"s6101"	31
"Male"	1983	"posttest"	"vrited"	"vrote"	"drove"	"sensible"	0.558	"no.change"	0.366	"vrote"	FALSE	"s6101"	31
"Male"	1983	"pretest"	"dwinged"	"dwang"	"sang"	"sensible"	0.558	"no.change"	0.485	"dwinged"	TRUE	"s6101"	31
"Male"	1983	"pretest"	"dwided"	"dwode"	"drove"	"sensible"	0.558	"no.change"	0.416	"dwode"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"twimmed"	"twam"	"sang"	"sensible"	0.558	"no.change"	0.54	"twam"	FALSE	"s6101"	31
"Male"	1983	"posttest"	"gringed"	"grang"	"sang"	"sensible"	0.558	"no.change"	0.515	"grang"	FALSE	"s6101"	31
