"participant","trialNumber","cue","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s978",25,"social",FALSE,"rilfal","female","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",26,"social",FALSE,"rilwan","male","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilfal","Female","training",33
"s978",27,"social",TRUE,"rikfal","female","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikfal","Female","training",33
"s978",28,"social",TRUE,"rilwan","male","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",29,"social",FALSE,"rilfal","female","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",30,"social",TRUE,"rilwan","male","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",31,"social",TRUE,"rilfal","female","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilfal","Female","training",33
"s978",32,"social",FALSE,"rikfal","female_side","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikwan","Female","training",33
"s978",33,"social",FALSE,"rilfal","female","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",34,"social",TRUE,"rilwan","male","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",35,"social",TRUE,"rilfal","female","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilfal","Female","training",33
"s978",36,"social",TRUE,"rikfal","female_side","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikfal","Female","training",33
"s978",37,"social",FALSE,"wukfal","female_side","chair_large","wuk","chair_dimin","wukfal","wukwan","wukwan","Female","training",33
"s978",38,"social",TRUE,"rikfal","female_side","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikfal","Female","training",33
"s978",39,"social",TRUE,"wukfal","female_side","chair_large","wuk","chair_dimin","wukfal","wukwan","wukfal","Female","training",33
"s978",40,"social",TRUE,"fenfal","female","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenfal","Female","training",33
"s978",41,"social",FALSE,"rikwan","male_side","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikfal","Female","training",33
"s978",42,"social",TRUE,"fenfal","female","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenfal","Female","training",33
"s978",43,"social",TRUE,"rikwan","male_side","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikwan","Female","training",33
"s978",44,"social",TRUE,"fisfal","female_side","chair_large","fis","chair_dimin","fisfal","fiswan","fisfal","Female","training",33
"s978",45,"social",FALSE,"fiswan","male","chair_large","fis","chair_dimin","fisfal","fiswan","fisfal","Female","training",33
"s978",46,"social",TRUE,"fisfal","female_side","chair_large","fis","chair_dimin","fisfal","fiswan","fisfal","Female","training",33
"s978",47,"social",TRUE,"fiswan","male","chair_large","fis","chair_dimin","fisfal","fiswan","fiswan","Female","training",33
"s978",48,"social",FALSE,"wunfal","female_side","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunwan","Female","training",33
"s978",49,"social",TRUE,"fiswan","male","chair_large","fis","chair_dimin","fisfal","fiswan","fiswan","Female","training",33
"s978",50,"social",FALSE,"wunfal","female_side","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunwan","Female","training",33
"s978",51,"social",TRUE,"fiswan","male","chair_large","fis","chair_dimin","fisfal","fiswan","fiswan","Female","training",33
"s978",52,"social",TRUE,"wunfal","female_side","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunfal","Female","training",33
"s978",53,"social",FALSE,"fenwan","male","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenfal","Female","training",33
"s978",54,"social",TRUE,"wunfal","female_side","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunfal","Female","training",33
"s978",55,"social",TRUE,"fenwan","male","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenwan","Female","training",33
"s978",56,"social",FALSE,"wukfal","female","chair_large","wuk","chair_dimin","wukfal","wukwan","wukwan","Female","training",33
"s978",57,"social",TRUE,"fenwan","male","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenwan","Female","training",33
"s978",58,"social",TRUE,"wukfal","female","chair_large","wuk","chair_dimin","wukfal","wukwan","wukfal","Female","training",33
"s978",59,"social",FALSE,"wunfal","female","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunwan","Female","training",33
"s978",60,"social",TRUE,"wukfal","female","chair_large","wuk","chair_dimin","wukfal","wukwan","wukfal","Female","training",33
"s978",61,"social",TRUE,"wunfal","female","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunfal","Female","training",33
"s978",62,"social",FALSE,"fiswan","male_side","chair_large","fis","chair_dimin","fisfal","fiswan","fisfal","Female","training",33
"s978",63,"social",TRUE,"wunfal","female","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunfal","Female","training",33
"s978",64,"social",TRUE,"fiswan","male_side","chair_large","fis","chair_dimin","fisfal","fiswan","fiswan","Female","training",33
"s978",65,"social",TRUE,"fenwan","male_side","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenwan","Female","training",33
"s978",66,"social",TRUE,"wukwan","male","chair_large","wuk","chair_dimin","wukfal","wukwan","wukwan","Female","training",33
"s978",67,"social",TRUE,"wunwan","male_side","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunwan","Female","training",33
"s978",68,"social",TRUE,"rilwan","male_side","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilwan","Female","training",33
"s978",69,"social",TRUE,"wunwan","male","fox_large_male","wun","fox_dimin","wunfal","wunwan","wunwan","Female","training",33
"s978",70,"social",TRUE,"fenfal","female_side","mushroom_large","fen","mushroom_dimin","fenfal","fenwan","fenfal","Female","training",33
"s978",71,"social",TRUE,"wukwan","male_side","chair_large","wuk","chair_dimin","wukfal","wukwan","wukwan","Female","training",33
"s978",72,"social",TRUE,"rilfal","female_side","pitcher_large","ril","pitcher_dimin","rilfal","rilwan","rilfal","Female","training",33
"s978",73,"social",TRUE,"rikwan","male","bear_large_male","rik","bear_dimin","rikfal","rikwan","rikwan","Female","training",33
"s978",74,"social",TRUE,"fisfal","female","chair_large","fis","chair_dimin","fisfal","fiswan","fisfal","Female","training",33
"s979",1,"social",FALSE,"rilfen","female_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilwun","Male","training",37
"s979",2,"social",TRUE,"rilfen","female_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilfen","Male","training",37
"s979",3,"social",FALSE,"wanwun","male_side","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanfen","Male","training",37
"s979",4,"social",TRUE,"rilfen","female_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilfen","Male","training",37
"s979",5,"social",TRUE,"wanwun","male_side","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanwun","Male","training",37
"s979",6,"social",FALSE,"wanfen","female","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanwun","Male","training",37
"s979",7,"social",TRUE,"wanwun","male_side","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanwun","Male","training",37
"s979",8,"social",TRUE,"wanfen","female","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanfen","Male","training",37
"s979",9,"social",TRUE,"rilwun","male","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilwun","Male","training",37
"s979",10,"social",TRUE,"fekfen","female_side","chair_large","fek","chair_dimin","fekfen","fekwun","fekfen","Male","training",37
"s979",11,"social",TRUE,"pelwun","male_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelwun","Male","training",37
"s979",12,"social",FALSE,"wanwun","male","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanfen","Male","training",37
"s979",13,"social",FALSE,"pelwun","male_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelfen","Male","training",37
"s979",14,"social",TRUE,"fekfen","female_side","chair_large","fek","chair_dimin","fekfen","fekwun","fekfen","Male","training",37
"s979",15,"social",TRUE,"pelwun","male_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelwun","Male","training",37
"s979",16,"social",FALSE,"wanwun","male","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanfen","Male","training",37
"s979",17,"social",TRUE,"pelwun","male_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelwun","Male","training",37
"s979",18,"social",TRUE,"wanwun","male","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanwun","Male","training",37
"s979",19,"social",FALSE,"rilwun","male_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilfen","Male","training",37
"s979",20,"social",TRUE,"wanwun","male","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanwun","Male","training",37
"s979",21,"social",TRUE,"rilwun","male_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilwun","Male","training",37
"s979",22,"social",FALSE,"tolfen","female","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolwun","Male","training",37
"s979",23,"social",FALSE,"rilwun","male_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilfen","Male","training",37
"s979",24,"social",FALSE,"wanwun","male","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanfen","Male","training",37
"s979",25,"social",FALSE,"pelwun","male_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelfen","Male","training",37
"s979",26,"social",TRUE,"fekfen","female_side","chair_large","fek","chair_dimin","fekfen","fekwun","fekfen","Male","training",37
"s979",27,"social",TRUE,"pelwun","male_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelwun","Male","training",37
"s979",28,"social",TRUE,"wanwun","male","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanwun","Male","training",37
"s979",29,"social",TRUE,"rilwun","male_side","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilwun","Male","training",37
"s979",30,"social",TRUE,"tolfen","female","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolfen","Male","training",37
"s979",31,"social",TRUE,"rilfen","female","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilfen","Male","training",37
"s979",32,"social",FALSE,"fekwun","male_side","chair_large","fek","chair_dimin","fekfen","fekwun","fekfen","Male","training",37
"s979",33,"social",TRUE,"rilfen","female","bokchoy_large","ril","bokchoy_dimin","rilfen","rilwun","rilfen","Male","training",37
"s979",34,"social",TRUE,"fekwun","male_side","chair_large","fek","chair_dimin","fekfen","fekwun","fekwun","Male","training",37
"s979",35,"social",TRUE,"tolwun","male","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolwun","Male","training",37
"s979",36,"social",TRUE,"pelfen","female_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelfen","Male","training",37
"s979",37,"social",FALSE,"tosfen","female_side","chair_large","tos","chair_dimin","tosfen","toswun","toswun","Male","training",37
"s979",38,"social",TRUE,"pelfen","female_side","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelfen","Male","training",37
"s979",39,"social",TRUE,"tosfen","female_side","chair_large","tos","chair_dimin","tosfen","toswun","tosfen","Male","training",37
"s979",40,"social",FALSE,"toswun","male","chair_large","tos","chair_dimin","tosfen","toswun","tosfen","Male","training",37
"s979",41,"social",TRUE,"tosfen","female_side","chair_large","tos","chair_dimin","tosfen","toswun","tosfen","Male","training",37
"s979",42,"social",TRUE,"toswun","male","chair_large","tos","chair_dimin","tosfen","toswun","toswun","Male","training",37
"s979",43,"social",TRUE,"tosfen","female","chair_large","tos","chair_dimin","tosfen","toswun","tosfen","Male","training",37
"s979",44,"social",TRUE,"tolwun","male_side","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolwun","Male","training",37
"s979",45,"social",TRUE,"fekfen","female","chair_large","fek","chair_dimin","fekfen","fekwun","fekfen","Male","training",37
"s979",46,"social",TRUE,"pelwun","male","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelwun","Male","training",37
"s979",47,"social",TRUE,"wanfen","female_side","pitcher_large","wan","pitcher_dimin","wanfen","wanwun","wanfen","Male","training",37
"s979",48,"social",TRUE,"fekwun","male","chair_large","fek","chair_dimin","fekfen","fekwun","fekwun","Male","training",37
"s979",49,"social",TRUE,"pelfen","female","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelfen","Male","training",37
"s979",50,"social",FALSE,"tolfen","female_side","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolwun","Male","training",37
"s979",51,"social",TRUE,"pelfen","female","fox_large_male","pel","fox_dimin","pelfen","pelwun","pelfen","Male","training",37
"s979",52,"social",TRUE,"tolfen","female_side","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolfen","Male","training",37
"s979",53,"social",FALSE,"toswun","male_side","chair_large","tos","chair_dimin","tosfen","toswun","tosfen","Male","training",37
"s979",54,"social",TRUE,"tolfen","female_side","bokchoy_large","tol","bokchoy_dimin","tolfen","tolwun","tolfen","Male","training",37
"s979",55,"social",TRUE,"toswun","male_side","chair_large","tos","chair_dimin","tosfen","toswun","toswun","Male","training",37
"s980",1,"spatial",FALSE,"rikfal","male","mushroom_large","rik","mushroom_dimin","rikfal","riktos","riktos","Male","training",29
"s980",2,"spatial",TRUE,"rikfal","male","mushroom_large","rik","mushroom_dimin","rikfal","riktos","rikfal","Male","training",29
"s980",3,"spatial",TRUE,"fistos","male_side","gate_large","fis","gate_dimin","fisfal","fistos","fistos","Male","training",29
"s980",4,"spatial",FALSE,"fentos","female_side","fox_large_male","fen","fox_dimin","fenfal","fentos","fenfal","Male","training",29
"s980",5,"spatial",FALSE,"fistos","male_side","gate_large","fis","gate_dimin","fisfal","fistos","fisfal","Male","training",29
"s980",6,"spatial",FALSE,"rikfal","male","mushroom_large","rik","mushroom_dimin","rikfal","riktos","riktos","Male","training",29
"s980",7,"spatial",TRUE,"rikfal","male","mushroom_large","rik","mushroom_dimin","rikfal","riktos","rikfal","Male","training",29
"s980",8,"spatial",TRUE,"fistos","male_side","gate_large","fis","gate_dimin","fisfal","fistos","fistos","Male","training",29
"s980",9,"spatial",TRUE,"fentos","female_side","fox_large_male","fen","fox_dimin","fenfal","fentos","fentos","Male","training",29
"s980",10,"spatial",TRUE,"rultos","male_side","chair_large","rul","chair_dimin","rulfal","rultos","rultos","Male","training",29
"s980",11,"spatial",FALSE,"wunfal","female","chair_large","wun","chair_dimin","wunfal","wuntos","wuntos","Male","training",29
"s980",12,"spatial",TRUE,"rultos","male_side","chair_large","rul","chair_dimin","rulfal","rultos","rultos","Male","training",29
"s980",13,"spatial",TRUE,"wunfal","female","chair_large","wun","chair_dimin","wunfal","wuntos","wunfal","Male","training",29
"s980",14,"spatial",TRUE,"fentos","male_side","fox_large_male","fen","fox_dimin","fenfal","fentos","fentos","Male","training",29
