"subject"	"condition"	"correct"	"correctAnswer"	"subj.gender"	"interlocutor"	"phase"	"promptImage"	"promptName"	"selection"	"targetImage"	"targetWord1"	"targetWord2"	"subj.yob"	"subject.age"	"trialNumber"
"s967"	"social"	FALSE	"wunwuk"	"Female"	"female_side"	"test"	"chair_large"	"wun"	"wunfis"	"chair_dimin"	"wunwuk"	"wunfis"	1975	39	7
"s967"	"social"	FALSE	"pelfis"	"Female"	"male"	"test"	"bear_large_male"	"pel"	"pelwuk"	"bear_dimin"	"pelwuk"	"pelfis"	1975	39	8
"s967"	"social"	FALSE	"tosfis"	"Female"	"male"	"test"	"mushroom_large"	"tos"	"toswuk"	"mushroom_dimin"	"toswuk"	"tosfis"	1975	39	9
"s967"	"social"	TRUE	"toswuk"	"Female"	"female"	"test"	"mushroom_large"	"tos"	"toswuk"	"mushroom_dimin"	"toswuk"	"tosfis"	1975	39	10
"s967"	"social"	TRUE	"toswuk"	"Female"	"female_side"	"test"	"mushroom_large"	"tos"	"toswuk"	"mushroom_dimin"	"toswuk"	"tosfis"	1975	39	11
"s967"	"social"	FALSE	"tosfis"	"Female"	"male_side"	"test"	"mushroom_large"	"tos"	"toswuk"	"mushroom_dimin"	"toswuk"	"tosfis"	1975	39	12
"s967"	"social"	TRUE	"fekfis"	"Female"	"male_side"	"test"	"chair_large"	"fek"	"fekfis"	"chair_dimin"	"fekwuk"	"fekfis"	1975	39	13
"s967"	"social"	TRUE	"rikwuk"	"Female"	"female"	"test"	"bear_large_male"	"rik"	"rikwuk"	"bear_dimin"	"rikwuk"	"rikfis"	1975	39	14
"s967"	"social"	FALSE	"pelwuk"	"Female"	"female_side"	"test"	"bear_large_male"	"pel"	"pelfis"	"bear_dimin"	"pelwuk"	"pelfis"	1975	39	15
"s967"	"social"	TRUE	"falfis"	"Female"	"male"	"test"	"candleholder_large"	"fal"	"falfis"	"candleholder_dimin"	"falwuk"	"falfis"	1975	39	16
"s967"	"social"	FALSE	"falfis"	"Female"	"male_side"	"test"	"candleholder_large"	"fal"	"falwuk"	"candleholder_dimin"	"falwuk"	"falfis"	1975	39	17
"s967"	"social"	FALSE	"fenwuk"	"Female"	"female_side"	"test"	"bokchoy_large"	"fen"	"fenfis"	"bokchoy_dimin"	"fenwuk"	"fenfis"	1975	39	18
"s967"	"social"	FALSE	"tasfis"	"Female"	"male_side"	"test"	"pitcher_large"	"tas"	"taswuk"	"pitcher_dimin"	"taswuk"	"tasfis"	1975	39	19
"s967"	"social"	FALSE	"tolwuk"	"Female"	"female_side"	"test"	"gate_large"	"tol"	"tolfis"	"gate_dimin"	"tolwuk"	"tolfis"	1975	39	20
"s967"	"social"	TRUE	"wunfis"	"Female"	"male"	"test"	"chair_large"	"wun"	"wunfis"	"chair_dimin"	"wunwuk"	"wunfis"	1975	39	21
"s967"	"social"	FALSE	"rilfis"	"Female"	"male"	"test"	"fox_large_male"	"ril"	"rilwuk"	"fox_dimin"	"rilwuk"	"rilfis"	1975	39	22
"s967"	"social"	FALSE	"wanfis"	"Female"	"male"	"test"	"fox_large_male"	"wan"	"wanwuk"	"fox_dimin"	"wanwuk"	"wanfis"	1975	39	23
"s967"	"social"	TRUE	"tolfis"	"Female"	"male_side"	"test"	"gate_large"	"tol"	"tolfis"	"gate_dimin"	"tolwuk"	"tolfis"	1975	39	24
"s967"	"social"	TRUE	"rilwuk"	"Female"	"female_side"	"test"	"fox_large_male"	"ril"	"rilwuk"	"fox_dimin"	"rilwuk"	"rilfis"	1975	39	25
"s967"	"social"	FALSE	"tolwuk"	"Female"	"female"	"test"	"gate_large"	"tol"	"tolfis"	"gate_dimin"	"tolwuk"	"tolfis"	1975	39	26
"s967"	"social"	FALSE	"rulfis"	"Female"	"male"	"test"	"bokchoy_large"	"rul"	"rulwuk"	"bokchoy_dimin"	"rulwuk"	"rulfis"	1975	39	27
"s967"	"social"	FALSE	"rikfis"	"Female"	"male"	"test"	"bear_large_male"	"rik"	"rikwuk"	"bear_dimin"	"rikwuk"	"rikfis"	1975	39	28
"s967"	"social"	FALSE	"falwuk"	"Female"	"female_side"	"test"	"candleholder_large"	"fal"	"falfis"	"candleholder_dimin"	"falwuk"	"falfis"	1975	39	29
"s967"	"social"	TRUE	"taswuk"	"Female"	"female_side"	"test"	"pitcher_large"	"tas"	"taswuk"	"pitcher_dimin"	"taswuk"	"tasfis"	1975	39	30
"s967"	"social"	TRUE	"fenfis"	"Female"	"male"	"test"	"bokchoy_large"	"fen"	"fenfis"	"bokchoy_dimin"	"fenwuk"	"fenfis"	1975	39	31
"s967"	"social"	TRUE	"wunfis"	"Female"	"male_side"	"test"	"chair_large"	"wun"	"wunfis"	"chair_dimin"	"wunwuk"	"wunfis"	1975	39	32
"s967"	"social"	TRUE	"rikwuk"	"Female"	"female_side"	"test"	"bear_large_male"	"rik"	"rikwuk"	"bear_dimin"	"rikwuk"	"rikfis"	1975	39	33
"s967"	"social"	FALSE	"falwuk"	"Female"	"female"	"test"	"candleholder_large"	"fal"	"falfis"	"candleholder_dimin"	"falwuk"	"falfis"	1975	39	34
"s967"	"social"	TRUE	"rulwuk"	"Female"	"female"	"test"	"bokchoy_large"	"rul"	"rulwuk"	"bokchoy_dimin"	"rulwuk"	"rulfis"	1975	39	35
"s967"	"social"	FALSE	"pelwuk"	"Female"	"female"	"test"	"bear_large_male"	"pel"	"pelfis"	"bear_dimin"	"pelwuk"	"pelfis"	1975	39	36
"s967"	"social"	FALSE	"fenwuk"	"Female"	"female"	"test"	"bokchoy_large"	"fen"	"fenfis"	"bokchoy_dimin"	"fenwuk"	"fenfis"	1975	39	37
"s967"	"social"	TRUE	"wanwuk"	"Female"	"female_side"	"test"	"fox_large_male"	"wan"	"wanwuk"	"fox_dimin"	"wanwuk"	"wanfis"	1975	39	38
"s967"	"social"	FALSE	"rilfis"	"Female"	"male_side"	"test"	"fox_large_male"	"ril"	"rilwuk"	"fox_dimin"	"rilwuk"	"rilfis"	1975	39	39
"s967"	"social"	FALSE	"rulfis"	"Female"	"male_side"	"test"	"bokchoy_large"	"rul"	"rulwuk"	"bokchoy_dimin"	"rulwuk"	"rulfis"	1975	39	40
"s967"	"social"	FALSE	"fekwuk"	"Female"	"female"	"test"	"chair_large"	"fek"	"fekfis"	"chair_dimin"	"fekwuk"	"fekfis"	1975	39	41
"s967"	"social"	FALSE	"fekwuk"	"Female"	"female_side"	"test"	"chair_large"	"fek"	"fekfis"	"chair_dimin"	"fekwuk"	"fekfis"	1975	39	42
"s967"	"social"	TRUE	"rulwuk"	"Female"	"female_side"	"test"	"bokchoy_large"	"rul"	"rulwuk"	"bokchoy_dimin"	"rulwuk"	"rulfis"	1975	39	43
"s967"	"social"	TRUE	"rilwuk"	"Female"	"female"	"test"	"fox_large_male"	"ril"	"rilwuk"	"fox_dimin"	"rilwuk"	"rilfis"	1975	39	44
"s967"	"social"	TRUE	"tolfis"	"Female"	"male"	"test"	"gate_large"	"tol"	"tolfis"	"gate_dimin"	"tolwuk"	"tolfis"	1975	39	45
"s967"	"social"	TRUE	"wanwuk"	"Female"	"female"	"test"	"fox_large_male"	"wan"	"wanwuk"	"fox_dimin"	"wanwuk"	"wanfis"	1975	39	46
"s967"	"social"	FALSE	"wunwuk"	"Female"	"female"	"test"	"chair_large"	"wun"	"wunfis"	"chair_dimin"	"wunwuk"	"wunfis"	1975	39	47
"s967"	"social"	TRUE	"fenfis"	"Female"	"male_side"	"test"	"bokchoy_large"	"fen"	"fenfis"	"bokchoy_dimin"	"fenwuk"	"fenfis"	1975	39	48
"s968"	"social"	TRUE	"fektol"	"Male"	"female"	"test"	"bokchoy_large"	"fek"	"fektol"	"bokchoy_dimin"	"fektol"	"fekwuk"	1986	28	1
"s968"	"social"	TRUE	"tostol"	"Male"	"female_side"	"test"	"chair_large"	"tos"	"tostol"	"chair_dimin"	"tostol"	"toswuk"	1986	28	2
"s968"	"social"	TRUE	"taswuk"	"Male"	"male_side"	"test"	"gate_large"	"tas"	"taswuk"	"gate_dimin"	"tastol"	"taswuk"	1986	28	3
"s968"	"social"	TRUE	"riktol"	"Male"	"female"	"test"	"pitcher_large"	"rik"	"riktol"	"pitcher_dimin"	"riktol"	"rikwuk"	1986	28	4
"s968"	"social"	TRUE	"rulwuk"	"Male"	"male_side"	"test"	"candleholder_large"	"rul"	"rulwuk"	"candleholder_dimin"	"rultol"	"rulwuk"	1986	28	5
"s968"	"social"	TRUE	"fekwuk"	"Male"	"male_side"	"test"	"bokchoy_large"	"fek"	"fekwuk"	"bokchoy_dimin"	"fektol"	"fekwuk"	1986	28	6
"s968"	"social"	TRUE	"wanwuk"	"Male"	"male_side"	"test"	"fox_large_male"	"wan"	"wanwuk"	"fox_dimin"	"wantol"	"wanwuk"	1986	28	7
"s968"	"social"	TRUE	"wuntol"	"Male"	"female"	"test"	"mushroom_large"	"wun"	"wuntol"	"mushroom_dimin"	"wuntol"	"wunwuk"	1986	28	8
"s968"	"social"	TRUE	"falwuk"	"Male"	"male_side"	"test"	"fox_large_male"	"fal"	"falwuk"	"fox_dimin"	"faltol"	"falwuk"	1986	28	9
"s968"	"social"	FALSE	"wunwuk"	"Male"	"male_side"	"test"	"mushroom_large"	"wun"	"wuntol"	"mushroom_dimin"	"wuntol"	"wunwuk"	1986	28	10
"s968"	"social"	FALSE	"fentol"	"Male"	"female"	"test"	"chair_large"	"fen"	"fenwuk"	"chair_dimin"	"fentol"	"fenwuk"	1986	28	11
"s968"	"social"	TRUE	"wantol"	"Male"	"female"	"test"	"fox_large_male"	"wan"	"wantol"	"fox_dimin"	"wantol"	"wanwuk"	1986	28	12
"s968"	"social"	TRUE	"tostol"	"Male"	"female"	"test"	"chair_large"	"tos"	"tostol"	"chair_dimin"	"tostol"	"toswuk"	1986	28	13
"s968"	"social"	TRUE	"toswuk"	"Male"	"male"	"test"	"chair_large"	"tos"	"toswuk"	"chair_dimin"	"tostol"	"toswuk"	1986	28	14
"s968"	"social"	TRUE	"wuntol"	"Male"	"female_side"	"test"	"mushroom_large"	"wun"	"wuntol"	"mushroom_dimin"	"wuntol"	"wunwuk"	1986	28	15
"s968"	"social"	TRUE	"fektol"	"Male"	"female_side"	"test"	"bokchoy_large"	"fek"	"fektol"	"bokchoy_dimin"	"fektol"	"fekwuk"	1986	28	16
"s968"	"social"	TRUE	"fiswuk"	"Male"	"male"	"test"	"bear_large_male"	"fis"	"fiswuk"	"bear_dimin"	"fistol"	"fiswuk"	1986	28	17
"s968"	"social"	TRUE	"rikwuk"	"Male"	"male_side"	"test"	"pitcher_large"	"rik"	"rikwuk"	"pitcher_dimin"	"riktol"	"rikwuk"	1986	28	18
"s968"	"social"	TRUE	"rilwuk"	"Male"	"male_side"	"test"	"bokchoy_large"	"ril"	"rilwuk"	"bokchoy_dimin"	"riltol"	"rilwuk"	1986	28	19
"s968"	"social"	TRUE	"falwuk"	"Male"	"male"	"test"	"fox_large_male"	"fal"	"falwuk"	"fox_dimin"	"faltol"	"falwuk"	1986	28	20
"s968"	"social"	TRUE	"peltol"	"Male"	"female"	"test"	"bear_large_male"	"pel"	"peltol"	"bear_dimin"	"peltol"	"pelwuk"	1986	28	21
"s968"	"social"	TRUE	"taswuk"	"Male"	"male"	"test"	"gate_large"	"tas"	"taswuk"	"gate_dimin"	"tastol"	"taswuk"	1986	28	22
"s968"	"social"	TRUE	"rikwuk"	"Male"	"male"	"test"	"pitcher_large"	"rik"	"rikwuk"	"pitcher_dimin"	"riktol"	"rikwuk"	1986	28	23
"s968"	"social"	TRUE	"wanwuk"	"Male"	"male"	"test"	"fox_large_male"	"wan"	"wanwuk"	"fox_dimin"	"wantol"	"wanwuk"	1986	28	24
"s968"	"social"	TRUE	"pelwuk"	"Male"	"male"	"test"	"bear_large_male"	"pel"	"pelwuk"	"bear_dimin"	"peltol"	"pelwuk"	1986	28	25
"s968"	"social"	TRUE	"rultol"	"Male"	"female_side"	"test"	"candleholder_large"	"rul"	"rultol"	"candleholder_dimin"	"rultol"	"rulwuk"	1986	28	26
"s968"	"social"	TRUE	"wantol"	"Male"	"female_side"	"test"	"fox_large_male"	"wan"	"wantol"	"fox_dimin"	"wantol"	"wanwuk"	1986	28	27
"s968"	"social"	TRUE	"riktol"	"Male"	"female_side"	"test"	"pitcher_large"	"rik"	"riktol"	"pitcher_dimin"	"riktol"	"rikwuk"	1986	28	28
"s968"	"social"	TRUE	"faltol"	"Male"	"female"	"test"	"fox_large_male"	"fal"	"faltol"	"fox_dimin"	"faltol"	"falwuk"	1986	28	29
"s968"	"social"	TRUE	"toswuk"	"Male"	"male_side"	"test"	"chair_large"	"tos"	"toswuk"	"chair_dimin"	"tostol"	"toswuk"	1986	28	30
"s968"	"social"	TRUE	"rultol"	"Male"	"female"	"test"	"candleholder_large"	"rul"	"rultol"	"candleholder_dimin"	"rultol"	"rulwuk"	1986	28	31
"s968"	"social"	TRUE	"tastol"	"Male"	"female_side"	"test"	"gate_large"	"tas"	"tastol"	"gate_dimin"	"tastol"	"taswuk"	1986	28	32
"s968"	"social"	TRUE	"wunwuk"	"Male"	"male"	"test"	"mushroom_large"	"wun"	"wunwuk"	"mushroom_dimin"	"wuntol"	"wunwuk"	1986	28	33
"s968"	"social"	TRUE	"faltol"	"Male"	"female_side"	"test"	"fox_large_male"	"fal"	"faltol"	"fox_dimin"	"faltol"	"falwuk"	1986	28	34
"s968"	"social"	TRUE	"pelwuk"	"Male"	"male_side"	"test"	"bear_large_male"	"pel"	"pelwuk"	"bear_dimin"	"peltol"	"pelwuk"	1986	28	35
"s968"	"social"	TRUE	"fentol"	"Male"	"female_side"	"test"	"chair_large"	"fen"	"fentol"	"chair_dimin"	"fentol"	"fenwuk"	1986	28	36
"s968"	"social"	TRUE	"tastol"	"Male"	"female"	"test"	"gate_large"	"tas"	"tastol"	"gate_dimin"	"tastol"	"taswuk"	1986	28	37
"s968"	"social"	TRUE	"peltol"	"Male"	"female_side"	"test"	"bear_large_male"	"pel"	"peltol"	"bear_dimin"	"peltol"	"pelwuk"	1986	28	38
"s968"	"social"	FALSE	"rilwuk"	"Male"	"male"	"test"	"bokchoy_large"	"ril"	"riltol"	"bokchoy_dimin"	"riltol"	"rilwuk"	1986	28	39
"s968"	"social"	TRUE	"riltol"	"Male"	"female_side"	"test"	"bokchoy_large"	"ril"	"riltol"	"bokchoy_dimin"	"riltol"	"rilwuk"	1986	28	40
"s968"	"social"	TRUE	"fenwuk"	"Male"	"male"	"test"	"chair_large"	"fen"	"fenwuk"	"chair_dimin"	"fentol"	"fenwuk"	1986	28	41
"s968"	"social"	TRUE	"fistol"	"Male"	"female"	"test"	"bear_large_male"	"fis"	"fistol"	"bear_dimin"	"fistol"	"fiswuk"	1986	28	42
"s968"	"social"	TRUE	"fenwuk"	"Male"	"male_side"	"test"	"chair_large"	"fen"	"fenwuk"	"chair_dimin"	"fentol"	"fenwuk"	1986	28	43
"s968"	"social"	TRUE	"fiswuk"	"Male"	"male_side"	"test"	"bear_large_male"	"fis"	"fiswuk"	"bear_dimin"	"fistol"	"fiswuk"	1986	28	44
"s968"	"social"	FALSE	"riltol"	"Male"	"female"	"test"	"bokchoy_large"	"ril"	"rilwuk"	"bokchoy_dimin"	"riltol"	"rilwuk"	1986	28	45
"s968"	"social"	TRUE	"rulwuk"	"Male"	"male"	"test"	"candleholder_large"	"rul"	"rulwuk"	"candleholder_dimin"	"rultol"	"rulwuk"	1986	28	46
"s968"	"social"	TRUE	"fekwuk"	"Male"	"male"	"test"	"bokchoy_large"	"fek"	"fekwuk"	"bokchoy_dimin"	"fektol"	"fekwuk"	1986	28	47
"s968"	"social"	TRUE	"fistol"	"Male"	"female_side"	"test"	"bear_large_male"	"fis"	"fistol"	"bear_dimin"	"fistol"	"fiswuk"	1986	28	48
"s972"	"social"	TRUE	"wukril"	"Female"	"male_side"	"test"	"bear_large_male"	"wuk"	"wukril"	"bear_dimin"	"wukwan"	"wukril"	1974	40	1
"s972"	"social"	FALSE	"rikwan"	"Female"	"female_side"	"test"	"bokchoy_large"	"rik"	"rikril"	"bokchoy_dimin"	"rikwan"	"rikril"	1974	40	2
"s972"	"social"	TRUE	"fiswan"	"Female"	"female_side"	"test"	"bokchoy_large"	"fis"	"fiswan"	"bokchoy_dimin"	"fiswan"	"fisril"	1974	40	3
"s972"	"social"	TRUE	"tolril"	"Female"	"male"	"test"	"bear_large_male"	"tol"	"tolril"	"bear_dimin"	"tolwan"	"tolril"	1974	40	4
"s972"	"social"	TRUE	"wukril"	"Female"	"male"	"test"	"bear_large_male"	"wuk"	"wukril"	"bear_dimin"	"wukwan"	"wukril"	1974	40	5
"s972"	"social"	TRUE	"tosril"	"Female"	"male_side"	"test"	"gate_large"	"tos"	"tosril"	"gate_dimin"	"toswan"	"tosril"	1974	40	6
"s972"	"social"	TRUE	"tolwan"	"Female"	"female"	"test"	"bear_large_male"	"tol"	"tolwan"	"bear_dimin"	"tolwan"	"tolril"	1974	40	7
"s972"	"social"	TRUE	"falril"	"Female"	"male_side"	"test"	"chair_large"	"fal"	"falril"	"chair_dimin"	"falwan"	"falril"	1974	40	8
"s972"	"social"	TRUE	"wunril"	"Female"	"male_side"	"test"	"mushroom_large"	"wun"	"wunril"	"mushroom_dimin"	"wunwan"	"wunril"	1974	40	9
"s972"	"social"	TRUE	"fiswan"	"Female"	"female"	"test"	"bokchoy_large"	"fis"	"fiswan"	"bokchoy_dimin"	"fiswan"	"fisril"	1974	40	10
"s972"	"social"	FALSE	"fenril"	"Female"	"male"	"test"	"candleholder_large"	"fen"	"fenwan"	"candleholder_dimin"	"fenwan"	"fenril"	1974	40	11
"s972"	"social"	TRUE	"rulwan"	"Female"	"female"	"test"	"fox_large_male"	"rul"	"rulwan"	"fox_dimin"	"rulwan"	"rulril"	1974	40	12
"s972"	"social"	FALSE	"fisril"	"Female"	"male"	"test"	"bokchoy_large"	"fis"	"fiswan"	"bokchoy_dimin"	"fiswan"	"fisril"	1974	40	13
"s972"	"social"	TRUE	"tolril"	"Female"	"male_side"	"test"	"bear_large_male"	"tol"	"tolril"	"bear_dimin"	"tolwan"	"tolril"	1974	40	14
"s972"	"social"	TRUE	"fekwan"	"Female"	"female_side"	"test"	"chair_large"	"fek"	"fekwan"	"chair_dimin"	"fekwan"	"fekril"	1974	40	15
"s972"	"social"	TRUE	"toswan"	"Female"	"female_side"	"test"	"gate_large"	"tos"	"toswan"	"gate_dimin"	"toswan"	"tosril"	1974	40	16
"s972"	"social"	TRUE	"tolwan"	"Female"	"female_side"	"test"	"bear_large_male"	"tol"	"tolwan"	"bear_dimin"	"tolwan"	"tolril"	1974	40	17
"s972"	"social"	TRUE	"tasril"	"Female"	"male"	"test"	"fox_large_male"	"tas"	"tasril"	"fox_dimin"	"taswan"	"tasril"	1974	40	18
"s972"	"social"	TRUE	"falwan"	"Female"	"female_side"	"test"	"chair_large"	"fal"	"falwan"	"chair_dimin"	"falwan"	"falril"	1974	40	19
"s972"	"social"	TRUE	"fekril"	"Female"	"male"	"test"	"chair_large"	"fek"	"fekril"	"chair_dimin"	"fekwan"	"fekril"	1974	40	20
"s972"	"social"	TRUE	"wukwan"	"Female"	"female_side"	"test"	"bear_large_male"	"wuk"	"wukwan"	"bear_dimin"	"wukwan"	"wukril"	1974	40	21
"s972"	"social"	TRUE	"rikril"	"Female"	"male"	"test"	"bokchoy_large"	"rik"	"rikril"	"bokchoy_dimin"	"rikwan"	"rikril"	1974	40	22
"s972"	"social"	TRUE	"pelril"	"Female"	"male_side"	"test"	"pitcher_large"	"pel"	"pelril"	"pitcher_dimin"	"pelwan"	"pelril"	1974	40	23
"s972"	"social"	TRUE	"fisril"	"Female"	"male_side"	"test"	"bokchoy_large"	"fis"	"fisril"	"bokchoy_dimin"	"fiswan"	"fisril"	1974	40	24
"s972"	"social"	TRUE	"fenril"	"Female"	"male_side"	"test"	"candleholder_large"	"fen"	"fenril"	"candleholder_dimin"	"fenwan"	"fenril"	1974	40	25
"s972"	"social"	TRUE	"tasril"	"Female"	"male_side"	"test"	"fox_large_male"	"tas"	"tasril"	"fox_dimin"	"taswan"	"tasril"	1974	40	26
"s972"	"social"	TRUE	"rulwan"	"Female"	"female_side"	"test"	"fox_large_male"	"rul"	"rulwan"	"fox_dimin"	"rulwan"	"rulril"	1974	40	27
"s972"	"social"	TRUE	"pelwan"	"Female"	"female"	"test"	"pitcher_large"	"pel"	"pelwan"	"pitcher_dimin"	"pelwan"	"pelril"	1974	40	28
"s972"	"social"	TRUE	"fekwan"	"Female"	"female"	"test"	"chair_large"	"fek"	"fekwan"	"chair_dimin"	"fekwan"	"fekril"	1974	40	29
"s972"	"social"	TRUE	"taswan"	"Female"	"female"	"test"	"fox_large_male"	"tas"	"taswan"	"fox_dimin"	"taswan"	"tasril"	1974	40	30
"s972"	"social"	TRUE	"wunwan"	"Female"	"female_side"	"test"	"mushroom_large"	"wun"	"wunwan"	"mushroom_dimin"	"wunwan"	"wunril"	1974	40	31
"s972"	"social"	TRUE	"falwan"	"Female"	"female"	"test"	"chair_large"	"fal"	"falwan"	"chair_dimin"	"falwan"	"falril"	1974	40	32
"s972"	"social"	TRUE	"fekril"	"Female"	"male_side"	"test"	"chair_large"	"fek"	"fekril"	"chair_dimin"	"fekwan"	"fekril"	1974	40	33
"s972"	"social"	TRUE	"rulril"	"Female"	"male_side"	"test"	"fox_large_male"	"rul"	"rulril"	"fox_dimin"	"rulwan"	"rulril"	1974	40	34
"s972"	"social"	TRUE	"taswan"	"Female"	"female_side"	"test"	"fox_large_male"	"tas"	"taswan"	"fox_dimin"	"taswan"	"tasril"	1974	40	35
"s972"	"social"	TRUE	"wunwan"	"Female"	"female"	"test"	"mushroom_large"	"wun"	"wunwan"	"mushroom_dimin"	"wunwan"	"wunril"	1974	40	36
"s972"	"social"	TRUE	"wukwan"	"Female"	"female"	"test"	"bear_large_male"	"wuk"	"wukwan"	"bear_dimin"	"wukwan"	"wukril"	1974	40	37
"s972"	"social"	TRUE	"rikril"	"Female"	"male_side"	"test"	"bokchoy_large"	"rik"	"rikril"	"bokchoy_dimin"	"rikwan"	"rikril"	1974	40	38
"s972"	"social"	TRUE	"pelwan"	"Female"	"female_side"	"test"	"pitcher_large"	"pel"	"pelwan"	"pitcher_dimin"	"pelwan"	"pelril"	1974	40	39
"s972"	"social"	TRUE	"rikwan"	"Female"	"female"	"test"	"bokchoy_large"	"rik"	"rikwan"	"bokchoy_dimin"	"rikwan"	"rikril"	1974	40	40
"s972"	"social"	TRUE	"wunril"	"Female"	"male"	"test"	"mushroom_large"	"wun"	"wunril"	"mushroom_dimin"	"wunwan"	"wunril"	1974	40	41
"s972"	"social"	TRUE	"fenwan"	"Female"	"female_side"	"test"	"candleholder_large"	"fen"	"fenwan"	"candleholder_dimin"	"fenwan"	"fenril"	1974	40	42
"s972"	"social"	TRUE	"falril"	"Female"	"male"	"test"	"chair_large"	"fal"	"falril"	"chair_dimin"	"falwan"	"falril"	1974	40	43
"s972"	"social"	TRUE	"fenwan"	"Female"	"female"	"test"	"candleholder_large"	"fen"	"fenwan"	"candleholder_dimin"	"fenwan"	"fenril"	1974	40	44
"s972"	"social"	TRUE	"rulril"	"Female"	"male"	"test"	"fox_large_male"	"rul"	"rulril"	"fox_dimin"	"rulwan"	"rulril"	1974	40	45
"s972"	"social"	TRUE	"toswan"	"Female"	"female"	"test"	"gate_large"	"tos"	"toswan"	"gate_dimin"	"toswan"	"tosril"	1974	40	46
"s972"	"social"	TRUE	"tosril"	"Female"	"male"	"test"	"gate_large"	"tos"	"tosril"	"gate_dimin"	"toswan"	"tosril"	1974	40	47
"s972"	"social"	TRUE	"pelril"	"Female"	"male"	"test"	"pitcher_large"	"pel"	"pelril"	"pitcher_dimin"	"pelwan"	"pelril"	1974	40	48
"s973"	"social"	FALSE	"riktas"	"Male"	"female"	"test"	"bokchoy_large"	"rik"	"rikwun"	"bokchoy_dimin"	"riktas"	"rikwun"	1984	30	1
"s973"	"social"	TRUE	"pelwun"	"Male"	"male_side"	"test"	"bear_large_male"	"pel"	"pelwun"	"bear_dimin"	"peltas"	"pelwun"	1984	30	2
"s973"	"social"	FALSE	"fektas"	"Male"	"female_side"	"test"	"fox_large_male"	"fek"	"fekwun"	"fox_dimin"	"fektas"	"fekwun"	1984	30	3
"s973"	"social"	FALSE	"fentas"	"Male"	"female"	"test"	"bokchoy_large"	"fen"	"fenwun"	"bokchoy_dimin"	"fentas"	"fenwun"	1984	30	4
"s973"	"social"	FALSE	"tolwun"	"Male"	"male_side"	"test"	"gate_large"	"tol"	"toltas"	"gate_dimin"	"toltas"	"tolwun"	1984	30	5
"s973"	"social"	FALSE	"toltas"	"Male"	"female"	"test"	"gate_large"	"tol"	"tolwun"	"gate_dimin"	"toltas"	"tolwun"	1984	30	6
"s973"	"social"	TRUE	"fiswun"	"Male"	"male_side"	"test"	"candleholder_large"	"fis"	"fiswun"	"candleholder_dimin"	"fistas"	"fiswun"	1984	30	7
"s973"	"social"	TRUE	"fekwun"	"Male"	"male_side"	"test"	"fox_large_male"	"fek"	"fekwun"	"fox_dimin"	"fektas"	"fekwun"	1984	30	8
"s973"	"social"	FALSE	"rultas"	"Male"	"female"	"test"	"chair_large"	"rul"	"rulwun"	"chair_dimin"	"rultas"	"rulwun"	1984	30	9
"s973"	"social"	FALSE	"wanwun"	"Male"	"male_side"	"test"	"chair_large"	"wan"	"wantas"	"chair_dimin"	"wantas"	"wanwun"	1984	30	10
"s973"	"social"	FALSE	"wukwun"	"Male"	"male"	"test"	"mushroom_large"	"wuk"	"wuktas"	"mushroom_dimin"	"wuktas"	"wukwun"	1984	30	11
"s973"	"social"	FALSE	"falwun"	"Male"	"male"	"test"	"fox_large_male"	"fal"	"faltas"	"fox_dimin"	"faltas"	"falwun"	1984	30	12
"s973"	"social"	TRUE	"wuktas"	"Male"	"female"	"test"	"mushroom_large"	"wuk"	"wuktas"	"mushroom_dimin"	"wuktas"	"wukwun"	1984	30	13
"s973"	"social"	FALSE	"wantas"	"Male"	"female"	"test"	"chair_large"	"wan"	"wanwun"	"chair_dimin"	"wantas"	"wanwun"	1984	30	14
"s973"	"social"	FALSE	"toswun"	"Male"	"male_side"	"test"	"bear_large_male"	"tos"	"tostas"	"bear_dimin"	"tostas"	"toswun"	1984	30	15
"s973"	"social"	TRUE	"rilwun"	"Male"	"male"	"test"	"pitcher_large"	"ril"	"rilwun"	"pitcher_dimin"	"riltas"	"rilwun"	1984	30	16
"s973"	"social"	TRUE	"rulwun"	"Male"	"male_side"	"test"	"chair_large"	"rul"	"rulwun"	"chair_dimin"	"rultas"	"rulwun"	1984	30	17
"s973"	"social"	FALSE	"rilwun"	"Male"	"male_side"	"test"	"pitcher_large"	"ril"	"riltas"	"pitcher_dimin"	"riltas"	"rilwun"	1984	30	18
"s973"	"social"	FALSE	"fistas"	"Male"	"female"	"test"	"candleholder_large"	"fis"	"fiswun"	"candleholder_dimin"	"fistas"	"fiswun"	1984	30	19
"s973"	"social"	FALSE	"fiswun"	"Male"	"male"	"test"	"candleholder_large"	"fis"	"fistas"	"candleholder_dimin"	"fistas"	"fiswun"	1984	30	20
"s973"	"social"	TRUE	"wantas"	"Male"	"female_side"	"test"	"chair_large"	"wan"	"wantas"	"chair_dimin"	"wantas"	"wanwun"	1984	30	21
"s973"	"social"	TRUE	"faltas"	"Male"	"female"	"test"	"fox_large_male"	"fal"	"faltas"	"fox_dimin"	"faltas"	"falwun"	1984	30	22
"s973"	"social"	TRUE	"fenwun"	"Male"	"male"	"test"	"bokchoy_large"	"fen"	"fenwun"	"bokchoy_dimin"	"fentas"	"fenwun"	1984	30	23
