"subject","trialNumber","condition","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s1485",27,"linguistic",TRUE,"wekpek","male","fox_large_male","wek","fox_dimin","wekpek","wekpak","wekpek","Female",24,"training"
"s1485",28,"linguistic",TRUE,"fekpek","male_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpek","Female",24,"training"
"s1485",29,"linguistic",FALSE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Female",24,"training"
"s1485",30,"linguistic",FALSE,"fekpek","male_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpak","Female",24,"training"
"s1485",31,"linguistic",TRUE,"wekpek","male","fox_large_male","wek","fox_dimin","wekpek","wekpak","wekpek","Female",24,"training"
"s1485",32,"linguistic",FALSE,"fekpek","male_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpak","Female",24,"training"
"s1485",33,"linguistic",TRUE,"wekpek","male","fox_large_male","wek","fox_dimin","wekpek","wekpak","wekpek","Female",24,"training"
"s1485",34,"linguistic",FALSE,"fekpek","male_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpak","Female",24,"training"
"s1485",35,"linguistic",TRUE,"wekpek","male","fox_large_male","wek","fox_dimin","wekpek","wekpak","wekpek","Female",24,"training"
"s1485",36,"linguistic",TRUE,"fekpek","male_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpek","Female",24,"training"
"s1485",37,"linguistic",FALSE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Female",24,"training"
"s1485",38,"linguistic",TRUE,"fekpek","male_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpek","Female",24,"training"
"s1485",39,"linguistic",TRUE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female",24,"training"
"s1485",40,"linguistic",TRUE,"fekpek","female_side","gate_large","fek","gate_dimin","fekpek","fekpak","fekpek","Female",24,"training"
"s1485",41,"linguistic",TRUE,"wekpek","female","fox_large_male","wek","fox_dimin","wekpek","wekpak","wekpek","Female",24,"training"
"s1485",42,"linguistic",TRUE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Female",24,"training"
"s1485",43,"linguistic",TRUE,"fekpek","female","gate_large","fek","gate_dimin","fekpek","fekpak","fekpek","Female",24,"training"
"s1485",44,"linguistic",TRUE,"fanpak","female_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Female",24,"training"
"s1491",1,"linguistic",TRUE,"fanpak","male","chair_large","fan","chair_dimin","fanpek","fanpak","fanpak","Female",37,"training"
"s1491",2,"linguistic",TRUE,"fanpak","female","chair_large","fan","chair_dimin","fanpek","fanpak","fanpak","Female",37,"training"
"s1491",3,"linguistic",FALSE,"tekpek","female_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpak","Female",37,"training"
"s1491",4,"linguistic",TRUE,"fanpak","female","chair_large","fan","chair_dimin","fanpek","fanpak","fanpak","Female",37,"training"
"s1491",5,"linguistic",TRUE,"tekpek","female_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Female",37,"training"
"s1491",6,"linguistic",TRUE,"falpak","male_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female",37,"training"
"s1491",7,"linguistic",TRUE,"fekpek","male","pitcher_large","fek","pitcher_dimin","fekpek","fekpak","fekpek","Female",37,"training"
"s1491",8,"linguistic",TRUE,"falpak","female","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female",37,"training"
"s1491",9,"linguistic",TRUE,"fekpek","female","pitcher_large","fek","pitcher_dimin","fekpek","fekpak","fekpek","Female",37,"training"
"s1491",10,"linguistic",TRUE,"fekpek","female_side","pitcher_large","fek","pitcher_dimin","fekpek","fekpak","fekpek","Female",37,"training"
"s1491",11,"linguistic",TRUE,"ranpak","male","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",37,"training"
"s1491",12,"linguistic",FALSE,"rakpak","male_side","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpek","Female",37,"training"
"s1491",13,"linguistic",TRUE,"ranpak","male","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",37,"training"
"s1491",14,"linguistic",TRUE,"rakpak","male_side","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Female",37,"training"
"s1491",15,"linguistic",TRUE,"ranpak","female_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",37,"training"
"s1491",16,"linguistic",TRUE,"ranpak","female","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",37,"training"
"s1491",17,"linguistic",TRUE,"tekpek","male","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Female",37,"training"
"s1491",18,"linguistic",TRUE,"fanpak","male_side","chair_large","fan","chair_dimin","fanpek","fanpak","fanpak","Female",37,"training"
"s1491",19,"linguistic",TRUE,"tekpek","female","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Female",37,"training"
"s1491",20,"linguistic",TRUE,"fekpek","male_side","pitcher_large","fek","pitcher_dimin","fekpek","fekpak","fekpek","Female",37,"training"
"s1491",21,"linguistic",TRUE,"fanpak","female_side","chair_large","fan","chair_dimin","fanpek","fanpak","fanpak","Female",37,"training"
"s1491",22,"linguistic",TRUE,"falpak","male","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female",37,"training"
"s1491",23,"linguistic",TRUE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",37,"training"
"s1491",24,"linguistic",TRUE,"falpak","female_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female",37,"training"
"s1491",25,"linguistic",TRUE,"rakpak","female","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Female",37,"training"
"s1491",26,"linguistic",TRUE,"tekpek","male_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Female",37,"training"
"s1491",27,"linguistic",TRUE,"rakpak","male","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Female",37,"training"
"s1491",28,"linguistic",TRUE,"rakpak","female_side","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Female",37,"training"
"s1497",1,"linguistic",FALSE,"fanpak","female_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpek","Male",23,"training"
"s1497",2,"linguistic",TRUE,"fanpak","female_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",3,"linguistic",TRUE,"fanpak","female","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",4,"linguistic",FALSE,"falpak","male","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Male",23,"training"
"s1497",5,"linguistic",FALSE,"fanpak","female","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpek","Male",23,"training"
"s1497",6,"linguistic",TRUE,"fanpak","female_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",7,"linguistic",TRUE,"fanpak","female","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",8,"linguistic",TRUE,"falpak","male","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",9,"linguistic",FALSE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Male",23,"training"
"s1497",10,"linguistic",TRUE,"falpak","male","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",11,"linguistic",TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",12,"linguistic",TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",13,"linguistic",FALSE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Male",23,"training"
"s1497",14,"linguistic",TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",15,"linguistic",TRUE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Male",23,"training"
"s1497",16,"linguistic",TRUE,"ranpak","male","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Male",23,"training"
"s1497",17,"linguistic",TRUE,"wenpek","male","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Male",23,"training"
"s1497",18,"linguistic",TRUE,"wenpek","female_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Male",23,"training"
"s1497",19,"linguistic",FALSE,"pelpek","male_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Male",23,"training"
"s1497",20,"linguistic",FALSE,"wenpek","female_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Male",23,"training"
"s1497",21,"linguistic",TRUE,"wenpek","male","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Male",23,"training"
"s1497",22,"linguistic",TRUE,"wenpek","female_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Male",23,"training"
"s1497",23,"linguistic",TRUE,"pelpek","male_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",24,"linguistic",TRUE,"falpak","female_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",25,"linguistic",TRUE,"ranpak","male_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Male",23,"training"
"s1497",26,"linguistic",TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",27,"linguistic",FALSE,"wekpek","female","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Male",23,"training"
"s1497",28,"linguistic",TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",29,"linguistic",FALSE,"wekpek","female","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Male",23,"training"
"s1497",30,"linguistic",TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Male",23,"training"
"s1497",31,"linguistic",TRUE,"wekpek","female","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Male",23,"training"
"s1497",32,"linguistic",TRUE,"ranpak","female_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Male",23,"training"
"s1497",33,"linguistic",FALSE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpek","Male",23,"training"
"s1497",34,"linguistic",TRUE,"ranpak","female_side","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Male",23,"training"
"s1497",35,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",36,"linguistic",TRUE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Male",23,"training"
"s1497",37,"linguistic",TRUE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",38,"linguistic",FALSE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpak","Male",23,"training"
"s1497",39,"linguistic",FALSE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpek","Male",23,"training"
"s1497",40,"linguistic",TRUE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Male",23,"training"
"s1497",41,"linguistic",FALSE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpek","Male",23,"training"
"s1497",42,"linguistic",FALSE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Male",23,"training"
"s1497",43,"linguistic",TRUE,"falpak","male_side","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",44,"linguistic",TRUE,"wekpek","male","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Male",23,"training"
"s1497",45,"linguistic",TRUE,"fanpak","male_side","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",46,"linguistic",TRUE,"wenpek","female","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Male",23,"training"
"s1497",47,"linguistic",TRUE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",48,"linguistic",FALSE,"wekpek","male_side","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpak","Male",23,"training"
"s1497",49,"linguistic",TRUE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",50,"linguistic",TRUE,"falpak","female","bear_large_male","fal","bear_dimin","falpek","falpak","falpak","Male",23,"training"
"s1497",51,"linguistic",TRUE,"fanpak","male","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",52,"linguistic",FALSE,"ranpak","female","gate_large","ran","gate_dimin","ranpek","ranpak","ranpek","Male",23,"training"
"s1497",53,"linguistic",TRUE,"fanpak","male","mushroom_large","fan","mushroom_dimin","fanpek","fanpak","fanpak","Male",23,"training"
"s1497",54,"linguistic",TRUE,"ranpak","female","gate_large","ran","gate_dimin","ranpek","ranpak","ranpak","Male",23,"training"
"s1497",55,"linguistic",TRUE,"wekpek","female_side","bokchoy_large","wek","bokchoy_dimin","wekpek","wekpak","wekpek","Male",23,"training"
"s1503",1,"linguistic",FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Female",27,"training"
"s1503",2,"linguistic",FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Female",27,"training"
"s1503",3,"linguistic",FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Female",27,"training"
"s1503",4,"linguistic",FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Female",27,"training"
"s1503",5,"linguistic",FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Female",27,"training"
"s1503",6,"linguistic",FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Female",27,"training"
"s1503",7,"linguistic",TRUE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Female",27,"training"
"s1503",8,"linguistic",FALSE,"fekpek","female","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpak","Female",27,"training"
"s1503",9,"linguistic",TRUE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Female",27,"training"
"s1503",10,"linguistic",TRUE,"fekpek","female","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female",27,"training"
"s1503",11,"linguistic",TRUE,"fanpak","female_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Female",27,"training"
"s1503",12,"linguistic",TRUE,"ranpak","female","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",27,"training"
"s1503",13,"linguistic",TRUE,"pelpek","male_side","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",14,"linguistic",TRUE,"pelpek","female","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",15,"linguistic",FALSE,"fekpek","female_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpak","Female",27,"training"
"s1503",16,"linguistic",TRUE,"pelpek","female","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",17,"linguistic",FALSE,"fekpek","female_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpak","Female",27,"training"
"s1503",18,"linguistic",TRUE,"pelpek","female","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",19,"linguistic",TRUE,"fekpek","female_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female",27,"training"
"s1503",20,"linguistic",FALSE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpek","Female",27,"training"
"s1503",21,"linguistic",TRUE,"fekpek","female_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female",27,"training"
"s1503",22,"linguistic",TRUE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female",27,"training"
"s1503",23,"linguistic",TRUE,"fanpak","male_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpak","Female",27,"training"
"s1503",24,"linguistic",TRUE,"pelpek","male","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",25,"linguistic",FALSE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpak","Female",27,"training"
"s1503",26,"linguistic",TRUE,"pelpek","male","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",27,"linguistic",FALSE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpak","Female",27,"training"
"s1503",28,"linguistic",TRUE,"pelpek","male","bear_large_male","pel","bear_dimin","pelpek","pelpak","pelpek","Female",27,"training"
"s1503",29,"linguistic",FALSE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpak","Female",27,"training"
