"participant","regular","partnerRegCondition","partnerSensibility","phase","gender","yearOfBirth","age","verb.baseline.reg","irregForm","regForm"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.668,"smilt","smilled"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.47,"grank","grinked"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.688,"sprurnt","sprurned"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.411,"thrang","thringed"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.455,"snang","sninged"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.678,"premt","preemed"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.436,"thode","thided"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.644,"stelt","stelled"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.599,"skrone","skrined"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.562,"grelt","greeled"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.713,"hurnt","hurned"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.376,"throde","thrided"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.693,"shrent","shreened"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.693,"slilt","slilled"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.515,"grang","gringed"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.723,"murnt","murned"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.545,"chelt","cheeled"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.53,"quang","quinged"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.599,"gove","geeved"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.475,"swelt","sweeled"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.644,"snone","snined"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.698,"snent","sneened"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.639,"zelt","zelled"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.703,"splurnt","splurned"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.515,"blode","blided"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.619,"glone","glined"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.663,"zemt","zeemed"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.45,"schmote","schmited"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.624,"vank","vinked"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.431,"dwank","dwinked"
"s6053",TRUE,"increase","sensible","pretest","Male",1994,21,0.629,"gremt","greemed"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.51,"strelt","streeled"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.46,"shrang","shringed"
"s6053",FALSE,"increase","sensible","pretest","Male",1994,21,0.579,"smank","sminked"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.693,"thurnt","thurned"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.673,"femt","feemed"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.401,"yode","yided"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.47,"quode","quided"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.733,"zam","zimmed"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.441,"zept","zeeped"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.629,"sprelt","sprelled"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.668,"lelt","lelled"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.639,"mang","minged"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.649,"schmemt","schmeemed"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.748,"drurnt","drurned"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.678,"trelt","trelled"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.718,"yilt","yilled"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.584,"glang","glinged"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.713,"plone","plined"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.693,"gemt","geemed"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.634,"drent","dreened"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.708,"fram","frimmed"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.743,"chent","cheened"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.569,"quank","quinked"
"s6053",FALSE,"increase","sensible","posttest","Male",1994,21,0.366,"vrote","vrited"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.559,"twelt","twelled"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.772,"strilt","strilled"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.658,"jone","jined"
"s6053",TRUE,"increase","sensible","posttest","Male",1994,21,0.49,"slove","slived"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.688,"skent","skeened"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.629,"pote","pited"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.416,"thept","theeped"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.574,"plelt","pleeled"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.703,"schmone","schmined"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.647,"nank","ninked"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.688,"prurnt","prurned"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.46,"shrept","shreeped"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.653,"klemt","kleemed"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.723,"jemt","jeemed"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.718,"jurnt","jurned"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.421,"snank","sninked"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.52,"squept","squeeped"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.49,"trank","trinked"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.54,"zote","zited"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.708,"gurnt","gurned"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.693,"klilt","klilled"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.426,"strote","strited"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.639,"blurnt","blurned"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.495,"thelt","theeled"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.683,"krent","kreened"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.55,"brept","breeped"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.579,"chote","chited"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.45,"shang","shinged"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.629,"squent","squeened"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.401,"spang","spinged"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.475,"splode","splided"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.406,"squode","squided"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.446,"twote","twited"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.653,"threlt","threlled"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.733,"skrilt","skrilled"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.554,"klote","klited"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.554,"brurnt","brurned"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.579,"smam","smimmed"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.356,"swode","swided"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.619,"stram","strimmed"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.698,"slurnt","slurned"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.614,"slone","slined"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.743,"cham","chimmed"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.505,"squote","squited"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.713,"snemt","sneemed"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.465,"prang","pringed"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.673,"glilt","glilled"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.391,"brove","brived"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.723,"swurnt","swurned"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.515,"dwam","dwimmed"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.609,"glank","glinked"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.772,"vrilt","vrilled"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.658,"nemt","neemed"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.668,"vurnt","vurned"
"s6055",TRUE,"decrease","sensible","pretest","Male",1985,30,0.683,"thram","thrimmed"
"s6055",FALSE,"decrease","sensible","pretest","Male",1985,30,0.52,"skang","skinged"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.728,"gam","gimmed"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.663,"nent","neened"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.733,"skurnt","skurned"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.678,"premt","preemed"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.347,"sprode","sprided"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.525,"flelt","fleeled"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.46,"swote","swited"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.47,"grank","grinked"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.639,"zelt","zelled"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.678,"squone","squined"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.723,"murnt","murned"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.653,"drelt","drelled"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.53,"snote","snited"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.579,"smank","sminked"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.426,"dwept","dweeped"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.485,"fode","fided"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.757,"snurnt","snurned"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.554,"klelt","kleeled"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.485,"skept","skeeped"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.644,"snone","snined"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.688,"sprurnt","sprurned"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.639,"spremt","spreemed"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.668,"skrurnt","skrurned"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.698,"surnt","surned"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.599,"skrone","skrined"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.515,"vrank","vrinked"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.401,"splang","splinged"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.629,"gremt","greemed"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.436,"thode","thided"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.495,"klode","klided"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.772,"fam","fimmed"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.416,"strank","strinked"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.718,"trurnt","trurned"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.53,"quang","quinged"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.441,"drept","dreeped"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.673,"dwilt","dwilled"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.55,"slelt","sleeled"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.594,"twank","twinked"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.693,"slilt","slilled"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.634,"schmam","schmimmed"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.619,"glone","glined"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.376,"shrode","shrided"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.574,"bove","beeved"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.693,"shrent","shreened"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.733,"chemt","cheemed"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.624,"vank","vinked"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.485,"dwang","dwinged"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.416,"dwode","dwided"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.584,"skelt","skelled"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.45,"skrank","skrinked"
"s6055",FALSE,"decrease","sensible","posttest","Male",1985,30,0.713,"prilt","prilled"
"s6055",TRUE,"decrease","sensible","posttest","Male",1985,30,0.718,"strent","streened"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.668,"vurnt","vurned"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.426,"strote","strited"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.574,"plelt","pleeled"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.653,"klemt","kleemed"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.401,"spang","spinged"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.693,"klilt","klilled"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.688,"skent","skeened"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.629,"pote","pited"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.683,"krent","kreened"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.653,"threlt","threlled"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.52,"squept","squeeped"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.515,"dwam","dwimmed"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.391,"brove","brived"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.688,"prurnt","prurned"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.46,"shrept","shreeped"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.446,"twote","twited"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.416,"thept","theeped"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.52,"skang","skinged"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.619,"stram","strimmed"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.45,"shang","shinged"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.718,"jurnt","jurned"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.713,"snemt","sneemed"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.658,"nemt","neemed"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.495,"thelt","theeled"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.554,"klote","klited"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.54,"zote","zited"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.639,"blurnt","blurned"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.703,"schmone","schmined"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.723,"jemt","jeemed"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.733,"skrilt","skrilled"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.505,"squote","squited"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.55,"brept","breeped"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.609,"glank","glinked"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.356,"swode","swided"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.406,"squode","squided"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.629,"squent","squeened"
"s6058",FALSE,"decrease","sensible","pretest","Male",1974,41,0.698,"slurnt","slurned"
"s6058",TRUE,"decrease","sensible","pretest","Male",1974,41,0.708,"gurnt","gurned"
