"subject","peerCondition","alignedVoc","item","preWord","peerWord","peerWordProb","postWord","gender","age","agree","open","conscient","extraver","stabil"
"p980973","robot.trust",TRUE,"sphere","OTHER","ball",0.103,"ball","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"robot","robot","android",0,"robot","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"priest","priest","pastor",0.018,"priest","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"microbes","bacteria","microorganisms",0.052,"bacteria","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"woman","woman","lady",0.241,"lady","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"wedge","OTHER","pizza slice",0.017,"pizza","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"king","OTHER","king",0.204,"king","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"marijuana","OTHER","leaf",0.404,"leaf","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"cook","chef","cook",0.164,"chef","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"recycling","wheely bin","recycling bin",0.055,"recycling bin","female",21,5,4,6,2.5,4
"p984191","human",FALSE,"baby","toddler","sprog",0,"infant","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"cup","cup","mug",0.121,"mug","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"snake","OTHER","snake",0.891,"OTHER","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"factory","OTHER","factory",0.862,"factory","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"house","house","home",0.018,"house","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"people","people","crowd",0.291,"group of people","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"knife","OTHER","knife",0.741,"OTHER","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"moth","OTHER","butterfly",0.982,"butterfly","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"artist","OTHER","artist",0.569,"artist","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"teacher","OTHER","teacher",0.564,"teacher","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"wedge","OTHER","pizza slice",0.017,"pizza","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"money","coins","money",0.544,"money","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"drugs","OTHER","drugs",0.121,"drugs","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"road","train tracks","avenue",0,"OTHER","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"woman","female","lady",0.241,"female","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"marijuana","leaf","weed",0.077,"weed","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"USB","OTHER","usb stick",0.418,"memory stick","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"dog","dog","wolf",0,"dog","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"thief","burglar","robber",0.586,"robber","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"boot","boot","shoe",0.086,"boot","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"touchpad","ipad","tablet",0.569,"ipad","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"laptop","laptop","computer",0.316,"laptop","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"ship","boat","ship",0.448,"ship","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"couch","couch","sofa",0.2,"couch","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"city","cityscape","town",0,"city","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"priest","OTHER","pastor",0.018,"pastor","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"recycling","wheely bin","rubbish bin",0.527,"wheely bin","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"dirt","OTHER","sand",0,"dirt","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"alligator","crocodile","alligator",0.291,"crocodile","female",20,4,7,5.5,5,6
"p984191","human",TRUE,"king","OTHER","king",0.204,"king","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"sphere","OTHER","sphere",0.328,"OTHER","female",20,4,7,5.5,5,6
"p984191","human",FALSE,"microbes","virus","germs",0.207,"virus","female",20,4,7,5.5,5,6
"p985648","robot",TRUE,"boot","boot","shoe",0.086,"shoe","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"touchpad","tablet","touchscreen",0.086,"touchscreen","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"road","road","avenue",0,"avenue","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"baby","baby","sprog",0,"baby","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"woman","lady","woman",0.586,"lady","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"dirt","OTHER","sand",0,"soil","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"priest","OTHER","pastor",0.018,"priest","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"wedge","OTHER","concrete",0.017,"concrete","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"cook","OTHER","chef",0.564,"chef","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"cup","cup","mug",0.121,"cup","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"king","OTHER","king",0.204,"king","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"house","house","home",0.018,"house","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"church","church","cathedral",0,"church","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"microbes","bugs","germs",0.207,"germs","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"drugs","pills","medicine",0.207,"pills","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"marijuana","marijuana","weed",0.077,"weed","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"rabbit","bunny","rabbit",0.807,"rabbit","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"city","buildings","town",0,"buildings","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"cattle","cows","cattle",0.138,"OTHER","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"factory","factory","pollution",0.017,"factory","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"artist","artist","painter",0.31,"painter","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"teacher","OTHER","lecturer",0.055,"OTHER","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",FALSE,"ship","ship","boat",0.517,"ship","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"dog","dog","wolf",0,"wolf","male",29,4.5,5.5,4.5,3,6.5
"p985648","robot",TRUE,"USB","OTHER","memory stick",0.055,"memory stick","male",29,4.5,5.5,4.5,3,6.5
"p987737","human",TRUE,"soldier","OTHER","soldier",0.328,"soldier","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"cook","OTHER","chef",0.564,"chef","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"woman","woman","lady",0.241,"woman","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"people","people","crowd",0.291,"people","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"socket","socket","face",0.164,"face","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"cup","coffee","cup",0.379,"cup","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"boot","shoe","work boot",0.017,"shoe","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"USB","flash drive","usb stick",0.418,"usb stick","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"laptop","computer","laptop",0.667,"computer","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"knife","knife","dagger",0.074,"knife","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"marijuana","marijuana","leaf",0.404,"weed","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"touchpad","tablet","touchscreen",0.086,"tablet","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"microbes","germs","microorganisms",0.052,"bacteria","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"cattle","OTHER","cows",0.621,"cows","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"artist","OTHER","artist",0.569,"artist","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"city","city","buildings",0.276,"buildings","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"dirt","OTHER","sand",0,"dirt","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"dog","dog","wolf",0,"wolf","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"money","money","coins",0.404,"money","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"drugs","drugs","medicine",0.207,"medicine","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"baby","baby","sprog",0,"baby","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"factory","factory","pollution",0.017,"factory","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"sphere","OTHER","ball",0.103,"ball","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"thief","robber","thief",0.121,"robber","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"road","road","highway",0,"road","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"robot","robot","android",0,"robot","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"wedge","OTHER","pizza slice",0.017,"pizza slice","male",22,4,5.5,5.5,4,5
"p987737","human",TRUE,"priest","OTHER","pastor",0.018,"pastor","male",22,4,5.5,5.5,4,5
"p987737","human",FALSE,"king","OTHER","king",0.204,"OTHER","male",22,4,5.5,5.5,4,5
"p109928","robot.trust",FALSE,"king","OTHER","electric chair",0.019,"electric chair","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"knife","knife","dagger",0.074,"dagger","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"microbes","bacteria","germs",0.207,"germs","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"marijuana","marijuana","weed",0.077,"weed","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"road","road","avenue",0,"road","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"dirt","OTHER","gravel",0.052,"OTHER","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"cattle","OTHER","cows",0.621,"cows","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"thief","thief","robber",0.586,"robber","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"drugs","medicine","drugs",0.121,"medicine","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"sphere","OTHER","ball",0.103,"ball","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"wedge","OTHER","concrete",0.017,"concrete","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"recycling","rubbish bin","recycling bin",0.055,"recycling bin","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"city","skyscrapers","town",0,"town","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"baby","toddler","kid",0.017,"toddler","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"socket","OTHER","face",0.164,"face","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"dog","dog","wolf",0,"wolf","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"money","money","coins",0.404,"coins","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"mouse","mouse","rat",0.211,"mouse","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"boot","boot","shoe",0.086,"boot","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"house","house","home",0.018,"house","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"soldier","OTHER","soldier",0.328,"soldier","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"couch","couch","sofa",0.2,"couch","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"factory","factory","pollution",0.017,"pollution","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"touchpad","touchscreen","tablet",0.569,"tablet","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",FALSE,"teacher","teacher","lecturer",0.055,"lecturer","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"woman","OTHER","woman",0.586,"woman","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"cook","woman","cook",0.164,"cook","male",25,6.5,6,4.5,5,4.5
"p109928","robot.trust",TRUE,"artist","artist","painter",0.31,"painter","male",25,6.5,6,4.5,5,4.5
