"poundGuesses"	"kgGuesses"
1566	710.526
1566	710.526
1566	710.526
1566.29	710.658
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567	710.98
1567.5	711.207
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1568	711.434
1569	711.887
1569	711.887
1569	711.887
1569	711.887
1569	711.887
1570	712.341
1570	712.341
1570	712.341
1570	712.341
1571	712.795
1571	712.795
1571	712.795
1571	712.795
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1572	713.249
1573	713.702
1573	713.702
1573	713.702
1573	713.702
1573	713.702
1573	713.702
1574	714.156
1574	714.156
1574	714.156
1574	714.156
1574	714.156
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1575	714.61
1576	715.064
1576	715.064
1576	715.064
1576	715.064
1576	715.064
1576	715.064
1576	715.064
1576	715.064
1576	715.064
1577	715.517
1577	715.517
1577	715.517
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1578	715.971
1579	716.425
1579	716.425
1579	716.425
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1580	716.878
1581	717.332
1582	717.786
1582	717.786
1582	717.786
1582	717.786
1582	717.786
1582	717.786
1583	718.24
1583	718.24
1583	718.24
1583	718.24
1583	718.24
1583	718.24
1583	718.24
1583	718.24
1584	718.693
1584	718.693
1584	718.693
1585	719.147
1585	719.147
1585	719.147
1585	719.147
1585	719.147
1585	719.147
1585	719.147
1585	719.147
1585	719.147
1586	719.601
1586	719.601
1586	719.601
1586	719.601
1586	719.601
1586	719.601
1586	719.601
1587	720.054
1587	720.054
1587	720.054
1587	720.054
1587	720.054
1587	720.054
1587	720.054
1587	720.054
1587.25	720.168
1588	720.508
1588	720.508
1589	720.962
1589	720.962
1589	720.962
1589	720.962
1589	720.962
1589	720.962
1589	720.962
1589	720.962
1590	721.416
1590	721.416
1591	721.869
1591	721.869
1592	722.323
1592	722.323
1592	722.323
1592	722.323
1592	722.323
1592	722.323
1593	722.777
1593	722.777
1593	722.777
1594	723.23
1594	723.23
1594	723.23
1595	723.684
1595	723.684
1596	724.138
1596	724.138
1596	724.138
1597	724.592
1597	724.592
1597	724.592
1597	724.592
1598	725.045
1598	725.045
1598	725.045
1598	725.045
1598	725.045
1598	725.045
1599	725.499
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1600	725.953
1601	726.407
1601	726.407
1602	726.86
1602	726.86
1602	726.86
1603	727.314
1603	727.314
1603	727.314
1603	727.314
1604	727.768
1604	727.768
1604	727.768
1605	728.221
1605	728.221
1605	728.221
1605	728.221
1606	728.675
1607	729.129
1607	729.129
1608	729.583
1608	729.583
1609	730.036
1609	730.036
1609	730.036
1609	730.036
1610	730.49
1610	730.49
1610	730.49
1610	730.49
1610	730.49
1611	730.944
1611	730.944
1611	730.944
1612	731.397
1612	731.397
1612	731.397
1612	731.397
1612	731.397
1612	731.397
1612	731.397
1612	731.397
1613	731.851
1613	731.851
1613	731.851
1613	731.851
1613	731.851
1613	731.851
1613	731.851
1614	732.305
1614	732.305
1615	732.759
1615	732.759
1615	732.759
1615	732.759
1615	732.759
1616	733.212
1616	733.212
1616	733.212
1616	733.212
1616	733.212
1617	733.666
1617	733.666
1618	734.12
1618	734.12
1618	734.12
1618	734.12
1619	734.574
1619	734.574
1619	734.574
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1620	735.027
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1621	735.481
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1622	735.935
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1623	736.388
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1624	736.842
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1625	737.296
1626	737.75
1627	738.203
1627	738.203
1627	738.203
1627	738.203
1627	738.203
1628	738.657
1628	738.657
1628	738.657
1628	738.657
1628	738.657
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1630	739.564
1631	740.018
1631	740.018
1631	740.018
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632	740.472
1632.5	740.699
1633	740.926
1633	740.926
1633	740.926
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1634	741.379
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1635	741.833
1636	742.287
1636	742.287
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1637	742.74
1638	743.194
1638	743.194
1638	743.194
1638	743.194
1638	743.194
1639	743.648
1639	743.648
1639	743.648
1639	743.648
1639	743.648
1640	744.102
1640	744.102
1640	744.102
1640	744.102
1640	744.102
1640	744.102
1640	744.102
1641	744.555
1641	744.555
1641	744.555
1641	744.555
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1642	745.009
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1643	745.463
1644	745.917
1644	745.917
1644	745.917
1644	745.917
1644	745.917
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1645	746.37
1647	747.278
1647	747.278
1647	747.278
1647	747.278
1647	747.278
1647	747.278
1647	747.278
1647	747.278
1648	747.731
1648	747.731
1648	747.731
1648	747.731
1649	748.185
1649	748.185
1649	748.185
1649	748.185
1649	748.185
1649	748.185
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1650	748.639
1651	749.093
1651	749.093
1651	749.093
1651	749.093
1651	749.093
1651	749.093
1651	749.093
1651	749.093
1651	749.093
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1652	749.546
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653	750
1653.5	750.227
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1654	750.454
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1655	750.907
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1656	751.361
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1657	751.815
1658	752.269
1658	752.269
1658	752.269
1658	752.269
1658	752.269
1658	752.269
1658	752.269
1658	752.269
1659	752.722
1659	752.722
1659	752.722
1659	752.722
1659	752.722
1659	752.722
1659	752.722
1659	752.722
1659	752.722
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1660	753.176
1661	753.63
1662	754.083
1662	754.083
1662.8	754.446
1663	754.537
1663	754.537
1663	754.537
1663	754.537
1664	754.991
1664	754.991
1664	754.991
1664	754.991
1664	754.991
1665	755.445
1665	755.445
1665	755.445
1665	755.445
1665	755.445
1665	755.445
1665	755.445
1665	755.445
1665	755.445
1666	755.898
1666	755.898
1666	755.898
1666	755.898
1666	755.898
1666	755.898
1666	755.898
1667	756.352
1667	756.352
1667	756.352
1667	756.352
1667	756.352
1667	756.352
1668	756.806
1668	756.806
1668	756.806
1669	757.26
1670	757.713
1670	757.713
1670	757.713
1670	757.713
1670	757.713
1671	758.167
1671	758.167
1671	758.167
1671	758.167
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1672	758.621
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1673	759.074
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1674	759.528
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1675	759.982
1676	760.436
1676	760.436
1676	760.436
1676	760.436
1677	760.889
1677	760.889
1677	760.889
1677	760.889
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678	761.343
1678.1	761.388
1679	761.797
1679	761.797
1679	761.797
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1680	762.25
1681	762.704
1682	763.158
1682	763.158
1682	763.158
1682	763.158
1682	763.158
1682	763.158
1683	763.612
1683	763.612
1683	763.612
1683	763.612
1683	763.612
1684	764.065
1684	764.065
1684	764.065
1684	764.065
1684	764.065
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685	764.519
1685.5	764.746
1686	764.973
1686	764.973
1686	764.973
1686	764.973
1687	765.426
1687	765.426
1687	765.426
1687	765.426
1687	765.426
1687	765.426
1687	765.426
1687	765.426
1687	765.426
1688	765.88
1688	765.88
1688	765.88
1688	765.88
1688	765.88
1688	765.88
1688	765.88
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689	766.334
1689.5	766.561
1690	766.788
1690	766.788
1690	766.788
1691	767.241
1692	767.695
1692	767.695
1692	767.695
1692	767.695
1692	767.695
1693	768.149
1693	768.149
1693	768.149
1693	768.149
1693	768.149
1693	768.149
1694	768.603
1695	769.056
1695	769.056
1695	769.056
1695	769.056
1695	769.056
1695	769.056
1696	769.51
1698	770.417
1698	770.417
1698	770.417
1698	770.417
1699	770.871
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1700	771.325
1701	771.779
1701	771.779
1701	771.779
1701	771.779
1702	772.232
1702	772.232
1702	772.232
1702	772.232
1703	772.686
1703	772.686
1705	773.593
1705	773.593
1705	773.593
1705	773.593
1705	773.593
1705	773.593
1705	773.593
1707	774.501
1708	774.955
1710	775.862
1710	775.862
1711	776.316
1711	776.316
1711	776.316
1711	776.316
1712	776.77
1712	776.77
1712	776.77
1712	776.77
1713	777.223
1713	777.223
1713	777.223
1713	777.223
1713	777.223
1714	777.677
1714	777.677
1715	778.131
1715	778.131
1715	778.131
1715	778.131
1717	779.038
1717	779.038
1717	779.038
1717	779.038
1717	779.038
1717	779.038
1718	779.492
1719	779.946
1719	779.946
1719.61	780.222
1720	780.399
1720	780.399
1720	780.399
1720	780.399
1720	780.399
1720	780.399
1720	780.399
1721	780.853
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722	781.307
1722.4	781.488
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723	781.76
1723.5	781.987
1724	782.214
1724	782.214
1724	782.214
1724	782.214
1725	782.668
1725	782.668
1725	782.668
1725	782.668
1725	782.668
1725	782.668
1725	782.668
1725	782.668
1726	783.122
1727	783.575
1727	783.575
1728	784.029
1728	784.029
1729	784.483
1729	784.483
1729	784.483
1730	784.936
1730	784.936
1731	785.39
1731	785.39
1732	785.844
1732	785.844
1732	785.844
1732	785.844
1732	785.844
1732	785.844
1732	785.844
1733	786.298
1733	786.298
1733	786.298
1733	786.298
1734	786.751
1734	786.751
1734	786.751
1734	786.751
1734	786.751
1734	786.751
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1735	787.205
1736	787.659
1736	787.659
1736	787.659
1736	787.659
1736	787.659
1737	788.113
1737	788.113
1737	788.113
1737.7	788.43
1738	788.566
1738	788.566
1738	788.566
1738	788.566
1738	788.566
1739	789.02
1739	789.02
1740	789.474
1740	789.474
1741	789.927
1741	789.927
1741	789.927
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742	790.381
1742.558885	790.635
1742.8	790.744
1743	790.835
1743	790.835
1743	790.835
1743	790.835
1743	790.835
1743	790.835
1744	791.289
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1745	791.742
1746	792.196
1746	792.196
1747	792.65
1747	792.65
1748	793.103
1748	793.103
1748	793.103
1748	793.103
1748	793.103
1749	793.557
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1750	794.011
1751	794.465
1751	794.465
1752	794.918
1752	794.918
1752	794.918
1752	794.918
1752	794.918
1753	795.372
1753	795.372
1753	795.372
1753	795.372
1753	795.372
1753	795.372
1754	795.826
1754	795.826
1754	795.826
1754	795.826
1754	795.826
1754	795.826
1755	796.279
1755	796.279
1755	796.279
1755	796.279
1755	796.279
1755	796.279
1755	796.279
1755.9	796.688
1756	796.733
1756	796.733
1756	796.733
1756	796.733
1756	796.733
1757	797.187
1758	797.641
1758	797.641
1758	797.641
1758	797.641
1758	797.641
1758	797.641
1759	798.094
1759	798.094
1759	798.094
1759	798.094
1759	798.094
1759.75	798.435
1760	798.548
1760	798.548
1760	798.548
1760	798.548
1760	798.548
1762	799.456
1762	799.456
1762	799.456
1762	799.456
1762	799.456
1763	799.909
1763	799.909
1763	799.909
1763	799.909
1763	799.909
1763	799.909
1763	799.909
1763.7	800.227
1764	800.363
1764	800.363
1764	800.363
1764	800.363
1764	800.363
1764	800.363
1764	800.363
1764	800.363
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765	800.817
1765.3	800.953
1766	801.27
1766	801.27
1768	802.178
1768	802.178
1768	802.178
1768	802.178
1768	802.178
1768	802.178
1768	802.178
1770	803.085
1770	803.085
1771	803.539
1771	803.539
1771	803.539
1772	803.993
1772	803.993
1773	804.446
1773	804.446
1773	804.446
1774	804.9
1775	805.354
1775	805.354
1775	805.354
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1776	805.808
1777	806.261
1777	806.261
1777	806.261
1777	806.261
1777	806.261
1777	806.261
1777	806.261
1778	806.715
1779	807.169
1780	807.623
1780	807.623
1780	807.623
1780	807.623
1780	807.623
