"word","subject","enteredResponse","age","gender","wordStatus","wordLength","macronWord","phon.score","z.rating"
"nia whani","C5923FC4E89B2E61A9A1D390EA17EE5E",1,30,"F","non",7,"FALSE",-2.84287428571429,-2.09024931248865
"nia whihia","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",8,"FALSE",-2.93276625,-1.30438931738542
"nito","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.310214,-0.518529322282191
"nitumaotaha","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",11,"FALSE",-3.28446054545455,-1.30438931738542
"noho","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-3.291059,1.05319066792427
"nopo","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.683879,-1.30438931738542
"nue","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",3,"FALSE",-4.11808533333333,-1.30438931738542
"nuhi","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.2214565,-0.518529322282191
"nui","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",3,"FALSE",-3.34069866666667,0.267330672821041
"nure","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.518234,-1.30438931738542
"nuti","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.1732915,-1.30438931738542
"ono","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-3.367272,1.05319066792427
"ora","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-2.98566833333333,1.05319066792427
"pīhu","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.6630665,-0.518529322282191
"pīngi","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",4,"TRUE",-3.602094,0.267330672821041
"pūno","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.6321465,-0.518529322282191
"pūrawha","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",6,"TRUE",-3.29043266666667,0.267330672821041
"pūtio","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",5,"TRUE",-3.3054892,-0.518529322282191
"pūwhi","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.6855515,-0.518529322282191
"pāhāpāko","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",8,"TRUE",-3.4055195,0.267330672821041
"pākehā","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"TRUE",-3.38859766666667,1.05319066792427
"pāuki","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",5,"TRUE",-3.3819772,0.267330672821041
"pāwhi","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.4092265,-0.518529322282191
"pōwhiri","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"TRUE",-3.12169933333333,1.05319066792427
"pahapā","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",6,"TRUE",-3.19327433333333,-0.518529322282191
"pai","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-2.76771533333333,1.05319066792427
"paihoui","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",7,"FALSE",-3.308798,0.267330672821041
"pango","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","real",4,"FALSE",-5.247579,-1.30438931738542
"papa","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.7205115,1.05319066792427
"papatūānuku","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",11,"TRUE",-3.24948418181818,1.05319066792427
"paurounu","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",8,"FALSE",-3.3145145,-1.30438931738542
"peu","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",3,"FALSE",-3.972722,-1.30438931738542
"pewe","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.697519,-1.30438931738542
"pie","C5923FC4E89B2E61A9A1D390EA17EE5E",1,30,"F","non",3,"FALSE",-3.96426866666667,-2.09024931248865
"pikeko","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",6,"FALSE",-3.234581,-1.30438931738542
"poi","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-3.15811866666667,1.05319066792427
"pokohiwi","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",8,"FALSE",-3.120907,0.267330672821041
"poraki","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",6,"FALSE",-2.75937433333333,0.267330672821041
"poraki pukau","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",11,"FALSE",-2.79978290909091,0.267330672821041
"pote","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.1049665,-1.30438931738542
"pounamu","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",7,"FALSE",-3.25641514285714,1.05319066792427
"pukau","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",5,"FALSE",-2.8482732,0.267330672821041
"pukau nia","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"FALSE",-2.86419,-0.518529322282191
"puke","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.9323465,1.05319066792427
"puku","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.894374,1.05319066792427
"pume","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.748289,-1.30438931738542
"puora","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",5,"FALSE",-3.3423172,-1.30438931738542
"rūne","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",4,"TRUE",-3.750234,0.267330672821041
"rahue","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",5,"FALSE",-3.1444392,0.267330672821041
"rangatira","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",8,"FALSE",-4.0111795,1.05319066792427
"rangatiratanga","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",12,"FALSE",-4.46759133333333,1.05319066792427
"rangi","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-5.339409,1.05319066792427
"ranginui","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",7,"FALSE",-4.44305514285714,1.05319066792427
"rangu","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.258339,-0.518529322282191
"rapeia","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",6,"FALSE",-3.00106433333333,-0.518529322282191
"rapuko","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",6,"FALSE",-2.99510933333333,0.267330672821041
"reo","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-3.57984866666667,1.05319066792427
"reru","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","non",4,"FALSE",-3.066254,1.05319066792427
"rima","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-3.2975865,1.05319066792427
"ringaringa","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",8,"FALSE",-5.46145825,1.05319066792427
"roto","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",4,"FALSE",-3.043139,0.267330672821041
"rowa","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.435769,-0.518529322282191
"rowhaohi","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",7,"FALSE",-3.32383942857143,-1.30438931738542
"rua","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-2.838211,1.05319066792427
"rukō","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.742009,-0.518529322282191
"rume","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.626919,-1.30438931738542
"rumo","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.625554,-1.30438931738542
"rungu","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","non",4,"FALSE",-3.6140565,1.05319066792427
"rupa","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.1714865,-1.30438931738542
"rupo","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.411924,-1.30438931738542
"tēnā koe","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",7,"TRUE",-3.73440171428571,1.05319066792427
"tēnā koutou","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",10,"TRUE",-3.6542212,1.05319066792427
"tīahu","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",5,"TRUE",-3.4307272,0.267330672821041
"tīkīhiki","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",8,"TRUE",-3.38595325,0.267330672821041
"tūkeiati","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",8,"TRUE",-3.316392,0.267330672821041
"tīpe","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"TRUE",-3.4544015,-1.30438931738542
"tīpo","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.4116965,-0.518529322282191
"tītā","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"TRUE",-3.612419,-1.30438931738542
"tāhuma","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",6,"TRUE",-3.18124433333333,0.267330672821041
"tākapī","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",6,"TRUE",-3.159791,-0.518529322282191
"tāmarutō","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"TRUE",-3.266562,-0.518529322282191
"tāne","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"TRUE",-3.132904,1.05319066792427
"tāngata","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"TRUE",-4.379881,1.05319066792427
"tārorangī","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",8,"TRUE",-3.4437245,-1.30438931738542
"taetū","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",5,"TRUE",-3.2571472,-0.518529322282191
"tahi","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.5426615,1.05319066792427
"taiaha","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-2.84281933333333,1.05319066792427
"taihoa","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-2.87586433333333,1.05319066792427
"takamīa","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",7,"TRUE",-3.26219514285714,0.267330672821041
"tamariki","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",8,"FALSE",-2.7271695,1.05319066792427
"tangata whenua","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",11,"FALSE",-3.79398472727273,1.05319066792427
"tangi","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-5.2481615,1.05319066792427
"taniwha","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-3.160056,1.05319066792427
"taonga","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",5,"FALSE",-4.9804592,1.05319066792427
"taongirua","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",8,"FALSE",-3.124962,-1.30438931738542
"tapopa","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",6,"FALSE",-2.97252766666667,-1.30438931738542
"tapu","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.830689,1.05319066792427
"taringa","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-4.38461433333333,1.05319066792427
"tatūhe","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",6,"TRUE",-3.22952933333333,0.267330672821041
"tawhengawhi","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",8,"FALSE",-3.35335575,0.267330672821041
"teaori","C5923FC4E89B2E61A9A1D390EA17EE5E",1,30,"F","non",6,"FALSE",-3.26651766666667,-2.09024931248865
"teina","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",5,"FALSE",-3.2118832,1.05319066792427
"tekau","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",5,"FALSE",-2.9686332,1.05319066792427
"temi","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.604484,-0.518529322282191
"tetohe","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",6,"FALSE",-3.14424433333333,0.267330672821041
"tetoua","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",6,"FALSE",-3.28527433333333,-0.518529322282191
"teu","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",3,"FALSE",-3.789602,0.267330672821041
"tie","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",3,"FALSE",-3.70627533333333,-1.30438931738542
"tikū","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",4,"TRUE",-3.5799765,0.267330672821041
"tikōha","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",6,"TRUE",-3.23743433333333,-0.518529322282191
"tikanga","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-4.50331266666667,1.05319066792427
"tikaweneri","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",10,"FALSE",-3.1018856,-0.518529322282191
"tiki","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.7949415,1.05319066792427
"titapa","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",6,"FALSE",-2.833911,-0.518529322282191
"titapa pukau","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",11,"FALSE",-2.84043927272727,0.267330672821041
"tiwhi","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.3012765,-0.518529322282191
"tohiāhia","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"TRUE",-3.2022445,-0.518529322282191
"tohunga","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",6,"FALSE",-4.61933933333333,0.267330672821041
"toketi","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",6,"FALSE",-2.88055933333333,-1.30438931738542
"toru","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.8956115,1.05319066792427
"touki","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",5,"FALSE",-3.2319752,0.267330672821041
"tuakana","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",7,"FALSE",-2.62796371428571,1.05319066792427
"tuanapū","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",7,"TRUE",-3.25591942857143,-0.518529322282191
"tumeiroruare","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",12,"FALSE",-3.1851805,-1.30438931738542
"tupuna","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-3.02929266666667,1.05319066792427
"turituri","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",8,"FALSE",-2.8622695,0.267330672821041
"tuwhe","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",4,"FALSE",-3.5038565,0.267330672821041
"uke","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",3,"FALSE",-3.31452866666667,-0.518529322282191
"uko","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",3,"FALSE",-3.495732,-0.518529322282191
"unati","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",5,"FALSE",-3.0008952,-1.30438931738542
"upoko","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",5,"FALSE",-3.2542632,0.267330672821041
"uro","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",3,"FALSE",-3.21527866666667,-1.30438931738542
"uti","C5923FC4E89B2E61A9A1D390EA17EE5E",1,30,"F","non",3,"FALSE",-3.07040866666667,-2.09024931248865
"utu","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-3.22293866666667,1.05319066792427
"wāhi tapu","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",8,"TRUE",-3.040974,1.05319066792427
"wānanga","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"TRUE",-4.94911933333333,1.05319066792427
"waemura","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",7,"FALSE",-3.21170085714286,-0.518529322282191
"waewae","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-3.28590933333333,1.05319066792427
"waha","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","real",4,"FALSE",-2.8534615,0.267330672821041
"wahine","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-2.942506,1.05319066792427
"wai","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",3,"FALSE",-2.710756,1.05319066792427
"waiata","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",6,"FALSE",-2.78861933333333,1.05319066792427
"waka","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.567449,1.05319066792427
"waru","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.778054,1.05319066792427
"wawemiti","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"FALSE",-3.31529075,-0.518529322282191
"wehao","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",5,"FALSE",-3.3856152,-0.518529322282191
"wereu","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",5,"FALSE",-3.3791272,-1.30438931738542
"whāhu","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"TRUE",-3.5565665,-0.518529322282191
"whāngai","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","real",5,"TRUE",-5.0403112,-0.518529322282191
"whāngaki","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","non",6,"TRUE",-3.292286,1.05319066792427
"whaea","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-3.0626465,1.05319066792427
"whaha","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",4,"FALSE",-3.0821915,-0.518529322282191
"whaiē","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"TRUE",-3.7208265,-1.30438931738542
"whakōiaweahua","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",12,"TRUE",-3.22836883333333,0.267330672821041
"whakapapa","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",8,"FALSE",-2.35297575,1.05319066792427
"whakarongo","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",8,"FALSE",-3.66903075,1.05319066792427
"whanau","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",5,"FALSE",-2.7965892,1.05319066792427
"whani","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-2.8069915,-1.30438931738542
"whani kawha","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"FALSE",-2.9247915,-0.518529322282191
"whani nia","C5923FC4E89B2E61A9A1D390EA17EE5E",1,30,"F","non",7,"FALSE",-2.84287428571429,-2.09024931248865
"whani poraki","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",10,"FALSE",-2.7784212,-0.518529322282191
"whani titapa","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",10,"FALSE",-2.8231432,-0.518529322282191
"whani whani","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",8,"FALSE",-2.8069915,0.267330672821041
"whare","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-2.472664,1.05319066792427
"whataī","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",5,"TRUE",-3.4072892,-0.518529322282191
"whehu","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.5320865,-1.30438931738542
"whenepōna","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"TRUE",-3.45223325,-0.518529322282191
"whengo","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",4,"FALSE",-3.6528865,0.267330672821041
"whenua","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",5,"FALSE",-3.1671092,1.05319066792427
"whero","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-3.052759,1.05319066792427
"wheto","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",4,"FALSE",-3.2491765,0.267330672821041
"wheu","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",3,"FALSE",-3.85791533333333,-0.518529322282191
"whihia","C5923FC4E89B2E61A9A1D390EA17EE5E",4,30,"F","non",5,"FALSE",-2.9579952,0.267330672821041
"whihia nia","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",8,"FALSE",-2.93276625,-0.518529322282191
"whitu","C5923FC4E89B2E61A9A1D390EA17EE5E",5,30,"F","real",4,"FALSE",-3.2062715,1.05319066792427
"whuri","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.603599,-1.30438931738542
"whutarirari","C5923FC4E89B2E61A9A1D390EA17EE5E",3,30,"F","non",10,"FALSE",-3.1465216,-0.518529322282191
"wikuruta","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",8,"FALSE",-3.14663325,-1.30438931738542
"wura","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.712089,-1.30438931738542
"wuri","C5923FC4E89B2E61A9A1D390EA17EE5E",2,30,"F","non",4,"FALSE",-3.736914,-1.30438931738542
"ahatiati","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",8,"FALSE",-2.75024825,-0.648345882232884
"ahiahake","759808064BA11FE5F85015FEB0E47E43",5,30,"F","non",8,"FALSE",-2.91881325,1.08566153613114
"ako","759808064BA11FE5F85015FEB0E47E43",4,30,"F","real",3,"FALSE",-3.01460633333333,0.21865782694913
"amu","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",3,"FALSE",-3.36344533333333,-0.648345882232884
"aoraki","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",6,"FALSE",-3.05133933333333,1.08566153613114
"aotearoa","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",8,"FALSE",-3.279072,1.08566153613114
"apēhia","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",6,"TRUE",-3.19249266666667,0.21865782694913
"ape","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",3,"FALSE",-3.33225533333333,-0.648345882232884
"arane","759808064BA11FE5F85015FEB0E47E43",2,30,"F","non",5,"FALSE",-2.9202612,-1.5153495914149
"ario","759808064BA11FE5F85015FEB0E47E43",1,30,"F","non",4,"FALSE",-3.208684,-2.38235330059691
"aroha","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",5,"FALSE",-2.9558472,1.08566153613114
"atua","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"FALSE",-2.893379,1.08566153613114
"awa","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",3,"FALSE",-3.15209533333333,1.08566153613114
"eha","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",3,"FALSE",-3.41708533333333,0.21865782694913
"eko","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",3,"FALSE",-3.35957866666667,-0.648345882232884
"hīkoi","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",5,"TRUE",-3.4836552,1.08566153613114
"hūku","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",4,"TRUE",-3.581144,0.21865782694913
"hōhā","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"TRUE",-3.803549,1.08566153613114
"hōke","759808064BA11FE5F85015FEB0E47E43",5,30,"F","non",4,"TRUE",-3.4078715,1.08566153613114
"hāno","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",4,"TRUE",-3.6773715,-0.648345882232884
"haeo","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",4,"FALSE",-3.5562315,-0.648345882232884
"haere mai","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",8,"FALSE",-2.827047625,1.08566153613114
"haka","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"FALSE",-2.466464,1.08566153613114
"hakaatū","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",7,"TRUE",-2.98069657142857,-0.648345882232884
"hangi","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"FALSE",-5.235669,1.08566153613114
"hapū","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"TRUE",-3.3557165,1.08566153613114
"hepaua","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",6,"FALSE",-3.287206,0.21865782694913
"hepiti","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",6,"FALSE",-3.27530266666667,0.21865782694913
"hewe","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",4,"FALSE",-3.5384265,-0.648345882232884
"hiamu","759808064BA11FE5F85015FEB0E47E43",2,30,"F","non",5,"FALSE",-3.1843292,-1.5153495914149
"hingi","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",4,"FALSE",-3.1128115,0.21865782694913
"hiu","759808064BA11FE5F85015FEB0E47E43",3,30,"F","non",3,"FALSE",-3.80822533333333,-0.648345882232884
"hoengaima","759808064BA11FE5F85015FEB0E47E43",1,30,"F","non",8,"FALSE",-3.44735825,-2.38235330059691
"hoihoko","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",7,"FALSE",-3.23985657142857,0.21865782694913
"hoki","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"FALSE",-2.9387065,1.08566153613114
"hongi","759808064BA11FE5F85015FEB0E47E43",5,30,"F","real",4,"FALSE",-5.3935765,1.08566153613114
"hope","759808064BA11FE5F85015FEB0E47E43",4,30,"F","real",4,"FALSE",-3.210284,0.21865782694913
"horetī","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",6,"TRUE",-3.27832766666667,0.21865782694913
"howaka","759808064BA11FE5F85015FEB0E47E43",4,30,"F","non",6,"FALSE",-3.10394433333333,0.21865782694913
