"participant","gender","yearOfBirth","age","phase","category","sensibility","partnerRegCondition","item.reg.mean","strong.past","weak.past","response","regular"
"s6076","Male",1990,25,"pretest","burnt","sensible","decrease",0.708,"gurnt","gurned","gurnt",FALSE
"s6076","Male",1990,25,"pretest","burnt","sensible","decrease",0.733,"skrilt","skrilled","skrilled",TRUE
"s6076","Male",1990,25,"pretest","burnt","sensible","decrease",0.723,"swurnt","swurned","swurned",TRUE
"s6076","Male",1990,25,"pretest","drove","sensible","decrease",0.406,"squode","squided","squode",FALSE
"s6076","Male",1990,25,"pretest","drove","sensible","decrease",0.391,"brove","brived","brove",FALSE
"s6076","Male",1990,25,"pretest","drove","sensible","decrease",0.703,"schmone","schmined","schmone",FALSE
"s6076","Male",1990,25,"pretest","kept","sensible","decrease",0.46,"shrept","shreeped","shrept",FALSE
"s6076","Male",1990,25,"pretest","burnt","sensible","decrease",0.772,"vrilt","vrilled","vrilled",TRUE
"s6076","Male",1990,25,"pretest","sang","sensible","decrease",0.579,"smam","smimmed","smam",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.55,"slelt","sleeled","slelt",FALSE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.574,"bove","beeved","bove",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.401,"splang","splinged","splang",FALSE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.599,"skrone","skrined","skrone",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.757,"snurnt","snurned","snurnt",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.515,"vrank","vrinked","vrank",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.693,"shrent","shreened","shreened",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.53,"snote","snited","snote",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.426,"dwept","dweeped","dweeped",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.376,"shrode","shrided","shrode",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.698,"surnt","surned","surnt",FALSE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.644,"snone","snined","snone",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.693,"slilt","slilled","slilled",TRUE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.713,"prilt","prilled","prilled",TRUE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.772,"fam","fimmed","fam",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.441,"drept","dreeped","dreeped",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.416,"dwode","dwided","dwode",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.594,"twank","twinked","twank",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.668,"skrurnt","skrurned","skrurned",TRUE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.53,"quang","quinged","quang",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.653,"drelt","drelled","drelt",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.47,"grank","grinked","grank",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.634,"schmam","schmimmed","schmimmed",TRUE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.718,"trurnt","trurned","trurned",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.436,"thode","thided","thode",FALSE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.46,"swote","swited","swote",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.723,"murnt","murned","murned",TRUE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.579,"smank","sminked","smank",FALSE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.347,"sprode","sprided","sprode",FALSE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.639,"zelt","zelled","zelt",FALSE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.678,"squone","squined","squone",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.639,"spremt","spreemed","spremt",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.554,"klelt","kleeled","klelt",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.663,"nent","neened","neened",TRUE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.688,"sprurnt","sprurned","sprurned",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.495,"klode","klided","klode",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.728,"gam","gimmed","gimmed",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.619,"glone","glined","glined",TRUE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.733,"chemt","cheemed","cheemed",TRUE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.525,"flelt","fleeled","fleeled",TRUE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.673,"dwilt","dwilled","dwilled",TRUE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.485,"dwang","dwinged","dwang",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.678,"premt","preemed","preemed",TRUE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.584,"skelt","skelled","skelled",TRUE
"s6076","Male",1990,25,"posttest","drove","sensible","decrease",0.485,"fode","fided","fode",FALSE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.416,"strank","strinked","strank",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.629,"gremt","greemed","greemed",TRUE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.624,"vank","vinked","vank",FALSE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.718,"strent","streened","streened",TRUE
"s6076","Male",1990,25,"posttest","kept","sensible","decrease",0.485,"skept","skeeped","skeeped",TRUE
"s6076","Male",1990,25,"posttest","sang","sensible","decrease",0.45,"skrank","skrinked","skrinked",TRUE
"s6076","Male",1990,25,"posttest","burnt","sensible","decrease",0.733,"skurnt","skurned","skurned",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.609,"glank","glinked","glank",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.733,"zam","zimmed","zimmed",TRUE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.653,"threlt","threlled","threlled",TRUE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.569,"quank","quinked","quank",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.639,"blurnt","blurned","blurnt",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.772,"vrilt","vrilled","vrilled",TRUE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.668,"vurnt","vurned","vurned",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.52,"skang","skinged","skang",FALSE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.599,"gove","geeved","gove",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.46,"shrang","shringed","shrang",FALSE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.559,"strone","strined","strone",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.731,"rurnt","rurned","rurned",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.401,"spang","spinged","spang",FALSE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.683,"thram","thrimmed","thram",FALSE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.421,"snank","sninked","snank",FALSE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.45,"shang","shinged","shang",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.723,"jemt","jeemed","jemt",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.559,"twelt","twelled","twelled",TRUE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.376,"throde","thrided","throde",FALSE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.614,"slone","slined","slone",FALSE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.554,"klote","klited","klote",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.748,"drurnt","drurned","drurned",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.475,"splode","splided","splode",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.688,"skent","skeened","skeened",TRUE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.45,"schmote","schmited","schmote",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.495,"thelt","theeled","thelt",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.634,"drent","dreened","drent",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.416,"thept","theeped","thept",FALSE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.366,"vrote","vrited","vrote",FALSE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.579,"chote","chited","chote",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.629,"squent","squeened","squent",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.653,"klemt","kleemed","kleemed",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.647,"nank","ninked","ninked",TRUE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.554,"brurnt","brurned","brurnt",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.743,"chent","cheened","cheened",TRUE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.47,"quode","quided","quode",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.644,"stelt","stelled","stelled",TRUE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.411,"thrang","thringed","thrang",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.688,"prurnt","prurned","prurned",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.743,"cham","chimmed","chimmed",TRUE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.718,"jurnt","jurned","jurnt",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.723,"swurnt","swurned","swurned",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.426,"strote","strited","strote",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.562,"grelt","greeled","greeled",TRUE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.713,"plone","plined","plone",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.698,"slurnt","slurned","slurned",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.356,"swode","swided","swode",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.708,"gurnt","gurned","gurned",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.446,"twote","twited","twote",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.663,"zemt","zeemed","zemt",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.49,"splank","splinked","splank",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.668,"smilt","smilled","smilled",TRUE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.574,"plelt","pleeled","plelt",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.713,"snemt","sneemed","sneemed",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.619,"stram","strimmed","strimmed",TRUE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.639,"mang","minged","mang",FALSE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.421,"splove","splived","splived",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.54,"zote","zited","zote",FALSE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.49,"trank","trinked","trinked",TRUE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.431,"snept","sneeped","snept",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.693,"thurnt","thurned","thurned",TRUE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.658,"jone","jined","jined",TRUE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.673,"femt","feemed","feemed",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.391,"brove","brived","brived",TRUE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.649,"schmemt","schmeemed","schmeemed",TRUE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.718,"yilt","yilled","yilled",TRUE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.515,"blode","blided","blode",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.584,"glang","glinged","glang",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.733,"skrilt","skrilled","skrilled",TRUE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.51,"strelt","streeled","strelt",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.475,"swelt","sweeled","swelt",FALSE
"s6078","Male",1991,24,"pretest","burnt","sensible","decrease",0.693,"klilt","klilled","klilled",TRUE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.441,"zept","zeeped","zept",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.713,"hurnt","hurned","hurned",TRUE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.772,"strilt","strilled","strilled",TRUE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.698,"snent","sneened","sneened",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.629,"pote","pited","pote",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.54,"twam","twimmed","twam",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.683,"krent","kreened","kreened",TRUE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.629,"sprelt","sprelled","sprelt",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.668,"lelt","lelled","lelt",FALSE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.49,"slove","slived","slove",FALSE
"s6078","Male",1991,24,"posttest","drove","sensible","decrease",0.614,"trone","trined","trone",FALSE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.52,"squept","squeeped","squept",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.693,"gemt","geemed","geemed",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.406,"squode","squided","squode",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.455,"snang","sninged","snang",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.708,"fram","frimmed","frimmed",TRUE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.46,"shrept","shreeped","shrept",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.614,"jank","jinked","jank",FALSE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.515,"dwam","dwimmed","dwimmed",TRUE
"s6078","Male",1991,24,"pretest","drove","sensible","decrease",0.505,"squote","squited","squote",FALSE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.465,"prang","pringed","prang",FALSE
"s6078","Male",1991,24,"posttest","sang","sensible","decrease",0.431,"dwank","dwinked","dwank",FALSE
"s6078","Male",1991,24,"posttest","kept","sensible","decrease",0.545,"chelt","cheeled","cheeled",TRUE
"s6078","Male",1991,24,"pretest","sang","sensible","decrease",0.579,"smam","smimmed","smam",FALSE
"s6078","Male",1991,24,"posttest","burnt","sensible","decrease",0.678,"trelt","trelled","trelled",TRUE
"s6078","Male",1991,24,"pretest","kept","sensible","decrease",0.55,"brept","breeped","brept",FALSE
