"subject","condition","correct","correctAnswer","experiment","subj.gender","interlocutor","inTraining","phase","promptImage","promptName","selection","targetImage","targetWord1","targetWord2","subj.yob","subject.age","trialNumber"
"s1044","social",TRUE,"wanwuk","exp2","Female","male_side",TRUE,"training","mushroom_large","wan","wanwuk","mushroom_dimin","wantol","wanwuk",1968,46,17
"s1044","social",TRUE,"wantol","exp2","Female","female_side",TRUE,"training","mushroom_large","wan","wantol","mushroom_dimin","wantol","wanwuk",1968,46,18
"s1044","social",TRUE,"taswuk","exp2","Female","male",TRUE,"training","chair_large","tas","taswuk","chair_dimin","tastol","taswuk",1968,46,19
"s1044","social",TRUE,"fektol","exp2","Female","female_side",TRUE,"training","pitcher_large","fek","fektol","pitcher_dimin","fektol","fekwuk",1968,46,20
"s1044","social",TRUE,"wantol","exp2","Female","female",TRUE,"training","mushroom_large","wan","wantol","mushroom_dimin","wantol","wanwuk",1968,46,21
"s1044","social",TRUE,"fistol","exp2","Female","female",TRUE,"training","gate_large","fis","fistol","gate_dimin","fistol","fiswuk",1968,46,22
"s1044","social",TRUE,"tastol","exp2","Female","female",TRUE,"training","chair_large","tas","tastol","chair_dimin","tastol","taswuk",1968,46,23
"s1044","social",TRUE,"fiswuk","exp2","Female","male",TRUE,"training","gate_large","fis","fiswuk","gate_dimin","fistol","fiswuk",1968,46,24
"s1045","social",TRUE,"wunril","exp2","Male","male",TRUE,"training","fox_large_male","wun","wunril","fox_dimin","wunfek","wunril",1959,55,1
"s1045","social",TRUE,"fenfek","exp2","Male","female",TRUE,"training","bokchoy_large","fen","fenfek","bokchoy_dimin","fenfek","fenril",1959,55,2
"s1045","social",TRUE,"falril","exp2","Male","male_side",TRUE,"training","chair_large","fal","falril","chair_dimin","falfek","falril",1959,55,3
"s1045","social",TRUE,"fisril","exp2","Male","male_side",TRUE,"training","fox_large_male","fis","fisril","fox_dimin","fisfek","fisril",1959,55,4
"s1045","social",TRUE,"rulril","exp2","Male","male_side",TRUE,"training","chair_large","rul","rulril","chair_dimin","rulfek","rulril",1959,55,5
"s1045","social",TRUE,"falfek","exp2","Male","female_side",TRUE,"training","chair_large","fal","falfek","chair_dimin","falfek","falril",1959,55,6
"s1045","social",TRUE,"rulfek","exp2","Male","female",TRUE,"training","chair_large","rul","rulfek","chair_dimin","rulfek","rulril",1959,55,7
"s1045","social",TRUE,"fenril","exp2","Male","male_side",TRUE,"training","bokchoy_large","fen","fenril","bokchoy_dimin","fenfek","fenril",1959,55,8
"s1045","social",TRUE,"falril","exp2","Male","male",TRUE,"training","chair_large","fal","falril","chair_dimin","falfek","falril",1959,55,9
"s1045","social",TRUE,"fisril","exp2","Male","male",TRUE,"training","fox_large_male","fis","fisril","fox_dimin","fisfek","fisril",1959,55,10
"s1045","social",TRUE,"wunril","exp2","Male","male_side",TRUE,"training","fox_large_male","wun","wunril","fox_dimin","wunfek","wunril",1959,55,11
"s1045","social",TRUE,"falfek","exp2","Male","female",TRUE,"training","chair_large","fal","falfek","chair_dimin","falfek","falril",1959,55,12
"s1045","social",TRUE,"wukfek","exp2","Male","female",TRUE,"training","pitcher_large","wuk","wukfek","pitcher_dimin","wukfek","wukril",1959,55,13
"s1045","social",TRUE,"fenfek","exp2","Male","female_side",TRUE,"training","bokchoy_large","fen","fenfek","bokchoy_dimin","fenfek","fenril",1959,55,14
"s1045","social",TRUE,"wukfek","exp2","Male","female_side",TRUE,"training","pitcher_large","wuk","wukfek","pitcher_dimin","wukfek","wukril",1959,55,15
"s1045","social",TRUE,"rulfek","exp2","Male","female_side",TRUE,"training","chair_large","rul","rulfek","chair_dimin","rulfek","rulril",1959,55,16
"s1045","social",TRUE,"wukril","exp2","Male","male",TRUE,"training","pitcher_large","wuk","wukril","pitcher_dimin","wukfek","wukril",1959,55,17
"s1045","social",TRUE,"wukril","exp2","Male","male",TRUE,"training","pitcher_large","wuk","wukril","pitcher_dimin","wukfek","wukril",1959,55,18
"s1045","social",FALSE,"fisfek","exp2","Male","female",TRUE,"training","fox_large_male","fis","fisril","fox_dimin","fisfek","fisril",1959,55,19
"s1045","social",TRUE,"fisfek","exp2","Male","female",TRUE,"training","fox_large_male","fis","fisfek","fox_dimin","fisfek","fisril",1959,55,20
"s1045","social",TRUE,"wunfek","exp2","Male","female_side",TRUE,"training","fox_large_male","wun","wunfek","fox_dimin","wunfek","wunril",1959,55,21
"s1045","social",TRUE,"fenril","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenril","bokchoy_dimin","fenfek","fenril",1959,55,22
"s1045","social",TRUE,"wunfek","exp2","Male","female",TRUE,"training","fox_large_male","wun","wunfek","fox_dimin","wunfek","wunril",1959,55,23
"s1045","social",TRUE,"wukril","exp2","Male","male_side",TRUE,"training","pitcher_large","wuk","wukril","pitcher_dimin","wukfek","wukril",1959,55,24
"s1045","social",TRUE,"rulril","exp2","Male","male",TRUE,"training","chair_large","rul","rulril","chair_dimin","rulfek","rulril",1959,55,25
"s1045","social",TRUE,"fisfek","exp2","Male","female_side",TRUE,"training","fox_large_male","fis","fisfek","fox_dimin","fisfek","fisril",1959,55,26
"s940","social",FALSE,"tasfis","exp2","Male","male",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,1
"s940","social",FALSE,"tasfis","exp2","Male","male",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,2
"s940","social",TRUE,"tasfis","exp2","Male","male",TRUE,"training","gate_large","tas","tasfis","gate_dimin","tastos","tasfis",1982,32,3
"s940","social",FALSE,"fentos","exp2","Male","female",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fentos","fenfis",1982,32,4
"s940","social",FALSE,"tasfis","exp2","Male","male",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,5
"s940","social",FALSE,"tasfis","exp2","Male","male",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,6
"s940","social",TRUE,"tasfis","exp2","Male","male",TRUE,"training","gate_large","tas","tasfis","gate_dimin","tastos","tasfis",1982,32,7
"s940","social",TRUE,"fentos","exp2","Male","female",TRUE,"training","chair_large","fen","fentos","chair_dimin","fentos","fenfis",1982,32,8
"s940","social",TRUE,"fentos","exp2","Male","female_side",TRUE,"training","chair_large","fen","fentos","chair_dimin","fentos","fenfis",1982,32,9
"s940","social",FALSE,"wuntos","exp2","Male","female_side",TRUE,"training","fox_large_male","wun","wunfis","fox_dimin","wuntos","wunfis",1982,32,10
"s940","social",TRUE,"fentos","exp2","Male","female_side",TRUE,"training","chair_large","fen","fentos","chair_dimin","fentos","fenfis",1982,32,11
"s940","social",TRUE,"wuntos","exp2","Male","female_side",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,12
"s940","social",FALSE,"wuktos","exp2","Male","female_side",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,13
"s940","social",TRUE,"wuntos","exp2","Male","female_side",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,14
"s940","social",FALSE,"wuktos","exp2","Male","female_side",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,15
"s940","social",TRUE,"wuntos","exp2","Male","female_side",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,16
"s940","social",TRUE,"wuktos","exp2","Male","female_side",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,17
"s940","social",FALSE,"falfis","exp2","Male","male",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,18
"s940","social",TRUE,"wuktos","exp2","Male","female_side",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,19
"s940","social",FALSE,"falfis","exp2","Male","male",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,20
"s940","social",TRUE,"wuktos","exp2","Male","female_side",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,21
"s940","social",TRUE,"falfis","exp2","Male","male",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","faltos","falfis",1982,32,22
"s940","social",TRUE,"riktos","exp2","Male","female",TRUE,"training","bear_large_male","rik","riktos","bear_dimin","riktos","rikfis",1982,32,23
"s940","social",TRUE,"tastos","exp2","Male","female_side",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,24
"s940","social",FALSE,"tasfis","exp2","Male","male_side",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,25
"s940","social",TRUE,"tastos","exp2","Male","female_side",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,26
"s940","social",TRUE,"tasfis","exp2","Male","male_side",TRUE,"training","gate_large","tas","tasfis","gate_dimin","tastos","tasfis",1982,32,27
"s940","social",TRUE,"tastos","exp2","Male","female",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,28
"s940","social",FALSE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,29
"s940","social",TRUE,"tastos","exp2","Male","female",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,30
"s940","social",TRUE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","faltos","falfis",1982,32,31
"s940","social",FALSE,"faltos","exp2","Male","female_side",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","faltos","falfis",1982,32,32
"s940","social",FALSE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,33
"s940","social",TRUE,"tastos","exp2","Male","female",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,34
"s940","social",TRUE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","faltos","falfis",1982,32,35
"s940","social",FALSE,"faltos","exp2","Male","female_side",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","faltos","falfis",1982,32,36
"s940","social",FALSE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,37
"s940","social",TRUE,"tastos","exp2","Male","female",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,38
"s940","social",FALSE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,39
"s940","social",TRUE,"tastos","exp2","Male","female",TRUE,"training","gate_large","tas","tastos","gate_dimin","tastos","tasfis",1982,32,40
"s940","social",TRUE,"falfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","faltos","falfis",1982,32,41
"s940","social",TRUE,"faltos","exp2","Male","female_side",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,42
"s940","social",FALSE,"fenfis","exp2","Male","male",TRUE,"training","chair_large","fen","fentos","chair_dimin","fentos","fenfis",1982,32,43
"s940","social",TRUE,"faltos","exp2","Male","female_side",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,44
"s940","social",TRUE,"fenfis","exp2","Male","male",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fentos","fenfis",1982,32,45
"s940","social",TRUE,"wuntos","exp2","Male","female",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,46
"s940","social",TRUE,"rikfis","exp2","Male","male_side",TRUE,"training","bear_large_male","rik","rikfis","bear_dimin","riktos","rikfis",1982,32,47
"s940","social",TRUE,"faltos","exp2","Male","female",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,48
"s940","social",TRUE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,49
"s940","social",FALSE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,50
"s940","social",TRUE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,51
"s940","social",TRUE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wunfis","fox_dimin","wuntos","wunfis",1982,32,52
"s940","social",FALSE,"wukfis","exp2","Male","male",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,53
"s940","social",FALSE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,54
"s940","social",TRUE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,55
"s940","social",FALSE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,56
"s940","social",FALSE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,57
"s940","social",TRUE,"faltos","exp2","Male","female",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,58
"s940","social",FALSE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,59
"s940","social",TRUE,"faltos","exp2","Male","female",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,60
"s940","social",FALSE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,61
"s940","social",TRUE,"faltos","exp2","Male","female",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,62
"s940","social",FALSE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,63
"s940","social",TRUE,"faltos","exp2","Male","female",TRUE,"training","bokchoy_large","fal","faltos","bokchoy_dimin","faltos","falfis",1982,32,64
"s940","social",TRUE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,65
"s940","social",FALSE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,66
"s940","social",TRUE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,67
"s940","social",FALSE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,68
"s940","social",TRUE,"wuktos","exp2","Male","female",TRUE,"training","candleholder_large","wuk","wuktos","candleholder_dimin","wuktos","wukfis",1982,32,69
"s940","social",TRUE,"wunfis","exp2","Male","male",TRUE,"training","fox_large_male","wun","wunfis","fox_dimin","wuntos","wunfis",1982,32,70
"s940","social",TRUE,"wukfis","exp2","Male","male",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,71
"s940","social",TRUE,"rikfis","exp2","Male","male",TRUE,"training","bear_large_male","rik","rikfis","bear_dimin","riktos","rikfis",1982,32,72
"s940","social",TRUE,"wukfis","exp2","Male","male_side",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,73
"s940","social",FALSE,"fenfis","exp2","Male","male_side",TRUE,"training","chair_large","fen","fentos","chair_dimin","fentos","fenfis",1982,32,74
"s940","social",TRUE,"wukfis","exp2","Male","male_side",TRUE,"training","candleholder_large","wuk","wukfis","candleholder_dimin","wuktos","wukfis",1982,32,75
"s940","social",TRUE,"fenfis","exp2","Male","male_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fentos","fenfis",1982,32,76
"s940","social",TRUE,"riktos","exp2","Male","female_side",TRUE,"training","bear_large_male","rik","riktos","bear_dimin","riktos","rikfis",1982,32,77
"s940","social",FALSE,"wunfis","exp2","Male","male_side",TRUE,"training","fox_large_male","wun","wuntos","fox_dimin","wuntos","wunfis",1982,32,78
"s940","social",TRUE,"riktos","exp2","Male","female_side",TRUE,"training","bear_large_male","rik","riktos","bear_dimin","riktos","rikfis",1982,32,79
"s940","social",TRUE,"wunfis","exp2","Male","male_side",TRUE,"training","fox_large_male","wun","wunfis","fox_dimin","wuntos","wunfis",1982,32,80
"s941","social",FALSE,"fenpel","exp2","Male","female",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,1
"s941","social",FALSE,"fenpel","exp2","Male","female",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,2
"s941","social",FALSE,"fenpel","exp2","Male","female",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,3
"s941","social",FALSE,"fenpel","exp2","Male","female",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,4
"s941","social",FALSE,"fenpel","exp2","Male","female",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,5
"s941","social",TRUE,"fenpel","exp2","Male","female",TRUE,"training","chair_large","fen","fenpel","chair_dimin","fenpel","fenwun",1984,30,6
"s941","social",TRUE,"wukpel","exp2","Male","female_side",TRUE,"training","pitcher_large","wuk","wukpel","pitcher_dimin","wukpel","wukwun",1984,30,7
"s941","social",TRUE,"rulpel","exp2","Male","female",TRUE,"training","bokchoy_large","rul","rulpel","bokchoy_dimin","rulpel","rulwun",1984,30,8
"s941","social",TRUE,"tospel","exp2","Male","female",TRUE,"training","gate_large","tos","tospel","gate_dimin","tospel","toswun",1984,30,9
"s941","social",FALSE,"rulwun","exp2","Male","male_side",TRUE,"training","bokchoy_large","rul","rulpel","bokchoy_dimin","rulpel","rulwun",1984,30,10
"s941","social",TRUE,"tospel","exp2","Male","female",TRUE,"training","gate_large","tos","tospel","gate_dimin","tospel","toswun",1984,30,11
"s941","social",FALSE,"rulwun","exp2","Male","male_side",TRUE,"training","bokchoy_large","rul","rulpel","bokchoy_dimin","rulpel","rulwun",1984,30,12
"s941","social",TRUE,"tospel","exp2","Male","female",TRUE,"training","gate_large","tos","tospel","gate_dimin","tospel","toswun",1984,30,13
"s941","social",TRUE,"rulwun","exp2","Male","male_side",TRUE,"training","bokchoy_large","rul","rulwun","bokchoy_dimin","rulpel","rulwun",1984,30,14
"s941","social",TRUE,"taspel","exp2","Male","female",TRUE,"training","fox_large_male","tas","taspel","fox_dimin","taspel","taswun",1984,30,15
"s941","social",TRUE,"tospel","exp2","Male","female_side",TRUE,"training","gate_large","tos","tospel","gate_dimin","tospel","toswun",1984,30,16
"s941","social",FALSE,"fenwun","exp2","Male","male_side",TRUE,"training","chair_large","fen","fenpel","chair_dimin","fenpel","fenwun",1984,30,17
"s941","social",TRUE,"tospel","exp2","Male","female_side",TRUE,"training","gate_large","tos","tospel","gate_dimin","tospel","toswun",1984,30,18
"s941","social",TRUE,"fenwun","exp2","Male","male_side",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,19
"s941","social",TRUE,"taswun","exp2","Male","male_side",TRUE,"training","fox_large_male","tas","taswun","fox_dimin","taspel","taswun",1984,30,20
"s941","social",TRUE,"tolpel","exp2","Male","female",TRUE,"training","bear_large_male","tol","tolpel","bear_dimin","tolpel","tolwun",1984,30,21
"s941","social",TRUE,"wukwun","exp2","Male","male",TRUE,"training","pitcher_large","wuk","wukwun","pitcher_dimin","wukpel","wukwun",1984,30,22
"s941","social",TRUE,"taswun","exp2","Male","male",TRUE,"training","fox_large_male","tas","taswun","fox_dimin","taspel","taswun",1984,30,23
"s941","social",TRUE,"rulwun","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulwun","bokchoy_dimin","rulpel","rulwun",1984,30,24
"s941","social",TRUE,"fenpel","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenpel","chair_dimin","fenpel","fenwun",1984,30,25
"s941","social",TRUE,"toswun","exp2","Male","male",TRUE,"training","gate_large","tos","toswun","gate_dimin","tospel","toswun",1984,30,26
"s941","social",TRUE,"toswun","exp2","Male","male_side",TRUE,"training","gate_large","tos","toswun","gate_dimin","tospel","toswun",1984,30,27
"s941","social",TRUE,"rulpel","exp2","Male","female_side",TRUE,"training","bokchoy_large","rul","rulpel","bokchoy_dimin","rulpel","rulwun",1984,30,28
"s941","social",TRUE,"fenwun","exp2","Male","male",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenpel","fenwun",1984,30,29
"s941","social",TRUE,"tolpel","exp2","Male","female_side",TRUE,"training","bear_large_male","tol","tolpel","bear_dimin","tolpel","tolwun",1984,30,30
"s941","social",TRUE,"wukpel","exp2","Male","female",TRUE,"training","pitcher_large","wuk","wukpel","pitcher_dimin","wukpel","wukwun",1984,30,31
"s941","social",TRUE,"taspel","exp2","Male","female_side",TRUE,"training","fox_large_male","tas","taspel","fox_dimin","taspel","taswun",1984,30,32
"s941","social",TRUE,"tolwun","exp2","Male","male",TRUE,"training","bear_large_male","tol","tolwun","bear_dimin","tolpel","tolwun",1984,30,33
"s941","social",TRUE,"tolwun","exp2","Male","male_side",TRUE,"training","bear_large_male","tol","tolwun","bear_dimin","tolpel","tolwun",1984,30,34
"s941","social",TRUE,"wukwun","exp2","Male","male_side",TRUE,"training","pitcher_large","wuk","wukwun","pitcher_dimin","wukpel","wukwun",1984,30,35
"s942","social",TRUE,"fektol","exp2","Male","female_side",TRUE,"training","bokchoy_large","fek","fektol","bokchoy_dimin","fektol","fekfis",1975,39,1
"s942","social",TRUE,"wunfis","exp2","Male","male",TRUE,"training","bokchoy_large","wun","wunfis","bokchoy_dimin","wuntol","wunfis",1975,39,2
"s942","social",FALSE,"riktol","exp2","Male","female",TRUE,"training","candleholder_large","rik","rikfis","candleholder_dimin","riktol","rikfis",1975,39,3
"s942","social",TRUE,"wunfis","exp2","Male","male",TRUE,"training","bokchoy_large","wun","wunfis","bokchoy_dimin","wuntol","wunfis",1975,39,4
"s942","social",FALSE,"riktol","exp2","Male","female",TRUE,"training","candleholder_large","rik","rikfis","candleholder_dimin","riktol","rikfis",1975,39,5
"s942","social",TRUE,"wunfis","exp2","Male","male",TRUE,"training","bokchoy_large","wun","wunfis","bokchoy_dimin","wuntol","wunfis",1975,39,6
"s942","social",TRUE,"riktol","exp2","Male","female",TRUE,"training","candleholder_large","rik","riktol","candleholder_dimin","riktol","rikfis",1975,39,7
"s942","social",FALSE,"riltol","exp2","Male","female",TRUE,"training","bear_large_male","ril","rilfis","bear_dimin","riltol","rilfis",1975,39,8
"s942","social",TRUE,"riktol","exp2","Male","female",TRUE,"training","candleholder_large","rik","riktol","candleholder_dimin","riktol","rikfis",1975,39,9
"s942","social",TRUE,"riltol","exp2","Male","female",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","riltol","rilfis",1975,39,10
"s942","social",FALSE,"rikfis","exp2","Male","male_side",TRUE,"training","candleholder_large","rik","riktol","candleholder_dimin","riktol","rikfis",1975,39,11
"s942","social",TRUE,"riltol","exp2","Male","female",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","riltol","rilfis",1975,39,12
"s942","social",FALSE,"rikfis","exp2","Male","male_side",TRUE,"training","candleholder_large","rik","riktol","candleholder_dimin","riktol","rikfis",1975,39,13
"s942","social",FALSE,"riltol","exp2","Male","female",TRUE,"training","bear_large_male","ril","rilfis","bear_dimin","riltol","rilfis",1975,39,14
"s942","social",TRUE,"riktol","exp2","Male","female",TRUE,"training","candleholder_large","rik","riktol","candleholder_dimin","riktol","rikfis",1975,39,15
"s942","social",TRUE,"riltol","exp2","Male","female",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","riltol","rilfis",1975,39,16
"s942","social",TRUE,"rikfis","exp2","Male","male_side",TRUE,"training","candleholder_large","rik","rikfis","candleholder_dimin","riktol","rikfis",1975,39,17
"s942","social",TRUE,"rikfis","exp2","Male","male",TRUE,"training","candleholder_large","rik","rikfis","candleholder_dimin","riktol","rikfis",1975,39,18
"s942","social",TRUE,"fektol","exp2","Male","female",TRUE,"training","bokchoy_large","fek","fektol","bokchoy_dimin","fektol","fekfis",1975,39,19
"s942","social",FALSE,"faltol","exp2","Male","female",TRUE,"training","chair_large","fal","falfis","chair_dimin","faltol","falfis",1975,39,20
"s942","social",TRUE,"fektol","exp2","Male","female",TRUE,"training","bokchoy_large","fek","fektol","bokchoy_dimin","fektol","fekfis",1975,39,21
"s942","social",TRUE,"faltol","exp2","Male","female",TRUE,"training","chair_large","fal","faltol","chair_dimin","faltol","falfis",1975,39,22
"s942","social",FALSE,"falfis","exp2","Male","male_side",TRUE,"training","chair_large","fal","faltol","chair_dimin","faltol","falfis",1975,39,23
"s942","social",TRUE,"faltol","exp2","Male","female",TRUE,"training","chair_large","fal","faltol","chair_dimin","faltol","falfis",1975,39,24
"s942","social",TRUE,"falfis","exp2","Male","male_side",TRUE,"training","chair_large","fal","falfis","chair_dimin","faltol","falfis",1975,39,25
"s942","social",FALSE,"wuntol","exp2","Male","female_side",TRUE,"training","bokchoy_large","wun","wunfis","bokchoy_dimin","wuntol","wunfis",1975,39,26
"s942","social",TRUE,"falfis","exp2","Male","male_side",TRUE,"training","chair_large","fal","falfis","chair_dimin","faltol","falfis",1975,39,27
"s942","social",TRUE,"wuntol","exp2","Male","female_side",TRUE,"training","bokchoy_large","wun","wuntol","bokchoy_dimin","wuntol","wunfis",1975,39,28
"s942","social",TRUE,"wunfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","wun","wunfis","bokchoy_dimin","wuntol","wunfis",1975,39,29
"s942","social",TRUE,"riktol","exp2","Male","female_side",TRUE,"training","candleholder_large","rik","riktol","candleholder_dimin","riktol","rikfis",1975,39,30
"s942","social",TRUE,"wuntol","exp2","Male","female",TRUE,"training","bokchoy_large","wun","wuntol","bokchoy_dimin","wuntol","wunfis",1975,39,31
"s942","social",TRUE,"tastol","exp2","Male","female",TRUE,"training","pitcher_large","tas","tastol","pitcher_dimin","tastol","tasfis",1975,39,32
"s942","social",FALSE,"rilfis","exp2","Male","male_side",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","riltol","rilfis",1975,39,33
"s942","social",TRUE,"tastol","exp2","Male","female",TRUE,"training","pitcher_large","tas","tastol","pitcher_dimin","tastol","tasfis",1975,39,34
"s942","social",TRUE,"rilfis","exp2","Male","male_side",TRUE,"training","bear_large_male","ril","rilfis","bear_dimin","riltol","rilfis",1975,39,35
"s942","social",TRUE,"fekfis","exp2","Male","male",TRUE,"training","bokchoy_large","fek","fekfis","bokchoy_dimin","fektol","fekfis",1975,39,36
"s942","social",FALSE,"tastol","exp2","Male","female_side",TRUE,"training","pitcher_large","tas","tasfis","pitcher_dimin","tastol","tasfis",1975,39,37
"s942","social",TRUE,"fekfis","exp2","Male","male",TRUE,"training","bokchoy_large","fek","fekfis","bokchoy_dimin","fektol","fekfis",1975,39,38
"s942","social",TRUE,"tastol","exp2","Male","female_side",TRUE,"training","pitcher_large","tas","tastol","pitcher_dimin","tastol","tasfis",1975,39,39
"s942","social",TRUE,"riltol","exp2","Male","female_side",TRUE,"training","bear_large_male","ril","riltol","bear_dimin","riltol","rilfis",1975,39,40
"s942","social",FALSE,"faltol","exp2","Male","female_side",TRUE,"training","chair_large","fal","falfis","chair_dimin","faltol","falfis",1975,39,41
